TransactionID,CardType,CardTier,AmountUSD,MerchantCategory,DeviceOS,CountryCode,CVV_Result,ThreeDSecureStatus,VelocityLastHour,RiskEngineScore,IsChargeback
CGW_0001824,PREPAID,CLASSIC,890.34,5411_GROCERY,MacOS_Safari,AE,MATCH,BYPASSED,1,0.50,0
CGW_0001825,DEBIT,CLASSIC,4183.85,5411_GROCERY,Android,CA,MATCH,BYPASSED,10,0.18,0
CGW_0001826,CREDIT,CLASSIC,3379.05,4722_TRAVEL,MacOS_Safari,GB,MATCH,SUCCESS_OTP,6,0.97,1
CGW_0001827,CORPORATE,GOLD,370.13,5411_GROCERY,Linux_Firefox,SG,MATCH,FAILED,8,0.52,0
CGW_0001828,CORPORATE,INFINITE,2664.71,7995_BETTING,iOS,US,MATCH,BYPASSED,2,0.87,1
CGW_0001829,CORPORATE,INFINITE,4188.20,5812_RESTAURANT,MacOS_Safari,AU,MATCH,FAILED,7,0.08,0
CGW_0001830,DEBIT,INFINITE,1105.59,5411_GROCERY,Linux_Firefox,US,MATCH,SUCCESS_BIOMETRIC,12,0.56,0
CGW_0001831,DEBIT,PLATINUM,3035.51,7995_BETTING,MacOS_Safari,IN,MATCH,BYPASSED,3,0.17,1
CGW_0001832,CORPORATE,INFINITE,2567.98,5812_RESTAURANT,MacOS_Safari,AU,MATCH,BYPASSED,7,0.37,0
CGW_0001833,CORPORATE,PLATINUM,2011.20,4829_MONEY_TRANSFER,Android,AU,MISMATCH,SUCCESS_OTP,10,0.34,1
CGW_0001834,CREDIT,INFINITE,3048.93,5732_ELECTRONICS,MacOS_Safari,CA,MATCH,SUCCESS_BIOMETRIC,7,0.57,0
CGW_0001835,CORPORATE,SIGNATURE,107.97,4829_MONEY_TRANSFER,iOS,CA,MISMATCH,BYPASSED,10,0.04,1
CGW_0001836,DEBIT,INFINITE,3166.78,4829_MONEY_TRANSFER,iOS,CA,MATCH,SUCCESS_OTP,2,0.21,1
CGW_0001837,PREPAID,SIGNATURE,1302.21,5812_RESTAURANT,MacOS_Safari,IN,MATCH,SUCCESS_OTP,12,0.44,0
CGW_0001838,DEBIT,CLASSIC,1448.27,4722_TRAVEL,Windows_Chrome,GB,MISMATCH,SUCCESS_BIOMETRIC,12,0.61,1
CGW_0001839,PREPAID,PLATINUM,4181.39,5411_GROCERY,Windows_Chrome,AU,MATCH,SUCCESS_BIOMETRIC,7,0.73,0
CGW_0001840,PREPAID,SIGNATURE,3402.10,4722_TRAVEL,iOS,SG,MATCH,FAILED,1,0.62,0
CGW_0001841,CORPORATE,SIGNATURE,2787.98,4722_TRAVEL,MacOS_Safari,AU,MATCH,BYPASSED,11,0.08,0
CGW_0001842,CREDIT,INFINITE,1240.74,5411_GROCERY,Android,AU,MATCH,FAILED,2,0.17,0
CGW_0001843,CORPORATE,SIGNATURE,1909.87,4829_MONEY_TRANSFER,Linux_Firefox,DE,MATCH,SUCCESS_BIOMETRIC,4,0.65,0
CGW_0001844,PREPAID,GOLD,1545.53,5411_GROCERY,Linux_Firefox,CA,MISMATCH,BYPASSED,1,0.93,1
CGW_0001845,DEBIT,PLATINUM,4440.06,5732_ELECTRONICS,MacOS_Safari,CA,MATCH,BYPASSED,1,0.15,1
CGW_0001846,PREPAID,GOLD,941.31,4722_TRAVEL,MacOS_Safari,AU,MATCH,SUCCESS_OTP,5,0.66,0
CGW_0001847,DEBIT,SIGNATURE,1319.71,4829_MONEY_TRANSFER,Linux_Firefox,DE,MATCH,FAILED,11,0.51,0
CGW_0001848,DEBIT,CLASSIC,2308.72,4722_TRAVEL,Linux_Firefox,GB,MISMATCH,BYPASSED,2,0.88,1
CGW_0001849,PREPAID,GOLD,586.84,5732_ELECTRONICS,Android,AU,MATCH,SUCCESS_OTP,10,0.81,0
CGW_0001850,CREDIT,CLASSIC,3032.97,4829_MONEY_TRANSFER,MacOS_Safari,DE,MATCH,SUCCESS_BIOMETRIC,6,0.34,0
CGW_0001851,CORPORATE,CLASSIC,1958.27,5411_GROCERY,Android,SG,MATCH,BYPASSED,10,0.50,0
CGW_0001852,CREDIT,INFINITE,2565.12,4722_TRAVEL,Windows_Chrome,US,MATCH,BYPASSED,6,0.18,0
CGW_0001853,DEBIT,INFINITE,1466.93,4722_TRAVEL,Android,IN,MATCH,SUCCESS_BIOMETRIC,11,0.41,0
CGW_0001854,PREPAID,SIGNATURE,2751.02,5732_ELECTRONICS,Linux_Firefox,DE,MATCH,BYPASSED,11,0.81,0
CGW_0001855,CREDIT,SIGNATURE,3202.72,7995_BETTING,iOS,SG,MATCH,SUCCESS_OTP,10,0.36,1
CGW_0001856,DEBIT,CLASSIC,376.26,4722_TRAVEL,Linux_Firefox,GB,MATCH,SUCCESS_BIOMETRIC,3,0.37,0
CGW_0001857,CORPORATE,CLASSIC,1273.42,7995_BETTING,iOS,AE,MATCH,SUCCESS_BIOMETRIC,3,0.07,1
CGW_0001858,CORPORATE,GOLD,2772.37,5812_RESTAURANT,MacOS_Safari,SG,MATCH,SUCCESS_BIOMETRIC,7,0.09,0
CGW_0001859,CREDIT,GOLD,2191.29,4829_MONEY_TRANSFER,MacOS_Safari,US,MISMATCH,FAILED,6,0.30,1
CGW_0001860,DEBIT,PLATINUM,2783.34,5411_GROCERY,Linux_Firefox,DE,MATCH,SUCCESS_BIOMETRIC,12,0.68,0
CGW_0001861,CREDIT,CLASSIC,2879.40,5732_ELECTRONICS,Windows_Chrome,SG,MATCH,BYPASSED,3,0.97,1
CGW_0001862,CREDIT,PLATINUM,1760.27,4722_TRAVEL,MacOS_Safari,CA,MATCH,SUCCESS_OTP,2,0.05,0
CGW_0001863,CREDIT,PLATINUM,3700.13,4829_MONEY_TRANSFER,iOS,AU,MATCH,FAILED,4,0.79,0
CGW_0001864,CORPORATE,SIGNATURE,678.28,4829_MONEY_TRANSFER,Windows_Chrome,DE,MATCH,SUCCESS_BIOMETRIC,4,0.22,0
CGW_0001865,CREDIT,PLATINUM,1763.42,5411_GROCERY,Windows_Chrome,IN,MISMATCH,FAILED,7,0.61,1
CGW_0001866,CORPORATE,SIGNATURE,4426.71,5732_ELECTRONICS,Windows_Chrome,US,MATCH,SUCCESS_OTP,5,0.89,1
CGW_0001867,DEBIT,CLASSIC,3199.88,7995_BETTING,iOS,IN,MISMATCH,SUCCESS_OTP,11,0.19,1
CGW_0001868,DEBIT,SIGNATURE,3210.06,4829_MONEY_TRANSFER,MacOS_Safari,IN,MISMATCH,SUCCESS_BIOMETRIC,8,0.52,1
CGW_0001869,CREDIT,SIGNATURE,3337.44,4722_TRAVEL,iOS,AE,MATCH,SUCCESS_OTP,9,0.69,0
CGW_0001870,PREPAID,GOLD,588.29,5812_RESTAURANT,Linux_Firefox,IN,MATCH,BYPASSED,8,0.37,0
CGW_0001871,CORPORATE,PLATINUM,1787.65,5812_RESTAURANT,Linux_Firefox,CA,MATCH,SUCCESS_OTP,9,0.65,0
CGW_0001872,CORPORATE,INFINITE,97.21,5812_RESTAURANT,iOS,SG,MATCH,BYPASSED,12,0.96,1
CGW_0001873,CORPORATE,PLATINUM,3496.55,5411_GROCERY,Linux_Firefox,DE,MATCH,FAILED,4,0.31,1
CGW_0001874,CORPORATE,INFINITE,879.51,4829_MONEY_TRANSFER,Android,GB,MATCH,BYPASSED,3,0.82,0
CGW_0001875,DEBIT,INFINITE,3084.67,5732_ELECTRONICS,Linux_Firefox,GB,MISMATCH,BYPASSED,1,0.29,1
CGW_0001876,CREDIT,INFINITE,3762.95,5812_RESTAURANT,MacOS_Safari,US,MATCH,FAILED,10,0.44,0
CGW_0001877,CREDIT,GOLD,1236.10,5812_RESTAURANT,Linux_Firefox,CA,MATCH,SUCCESS_OTP,8,0.68,0
CGW_0001878,CORPORATE,CLASSIC,1241.44,5812_RESTAURANT,Android,DE,MATCH,BYPASSED,6,0.47,0
CGW_0001879,DEBIT,GOLD,2911.39,5411_GROCERY,iOS,DE,MISMATCH,SUCCESS_OTP,12,0.77,1
CGW_0001880,PREPAID,CLASSIC,767.04,4722_TRAVEL,iOS,CA,MISMATCH,SUCCESS_OTP,9,0.77,1
CGW_0001881,CORPORATE,PLATINUM,1994.99,7995_BETTING,MacOS_Safari,AE,MATCH,BYPASSED,11,0.81,1
CGW_0001882,PREPAID,PLATINUM,209.46,7995_BETTING,MacOS_Safari,CA,MATCH,BYPASSED,10,0.81,1
CGW_0001883,PREPAID,GOLD,3797.11,5812_RESTAURANT,Windows_Chrome,CA,MISMATCH,BYPASSED,7,0.52,1
CGW_0001884,DEBIT,PLATINUM,2762.97,5812_RESTAURANT,Windows_Chrome,SG,MISMATCH,SUCCESS_BIOMETRIC,4,0.92,1
CGW_0001885,PREPAID,GOLD,1520.59,4829_MONEY_TRANSFER,iOS,SG,MATCH,SUCCESS_OTP,3,0.21,0
CGW_0001886,PREPAID,SIGNATURE,99.16,4722_TRAVEL,Android,IN,MATCH,BYPASSED,2,0.55,0
CGW_0001887,PREPAID,INFINITE,712.51,4829_MONEY_TRANSFER,Linux_Firefox,US,MATCH,SUCCESS_BIOMETRIC,2,0.26,0
CGW_0001888,PREPAID,INFINITE,1533.58,5411_GROCERY,MacOS_Safari,CA,MATCH,SUCCESS_OTP,7,0.17,0
CGW_0001889,PREPAID,CLASSIC,1665.30,5732_ELECTRONICS,MacOS_Safari,AU,MATCH,BYPASSED,1,0.77,0
CGW_0001890,PREPAID,GOLD,3229.30,7995_BETTING,MacOS_Safari,CA,MATCH,SUCCESS_OTP,10,0.30,1
CGW_0001891,PREPAID,CLASSIC,1580.96,7995_BETTING,Windows_Chrome,AU,MATCH,FAILED,4,0.13,1
CGW_0001892,DEBIT,SIGNATURE,2598.33,5411_GROCERY,MacOS_Safari,AE,MATCH,SUCCESS_OTP,2,0.38,0
CGW_0001893,CREDIT,SIGNATURE,3239.53,4829_MONEY_TRANSFER,iOS,SG,MATCH,FAILED,8,0.46,1
CGW_0001894,PREPAID,PLATINUM,2036.54,4829_MONEY_TRANSFER,Linux_Firefox,DE,MATCH,BYPASSED,1,0.37,0
CGW_0001895,CREDIT,PLATINUM,254.53,4829_MONEY_TRANSFER,Linux_Firefox,CA,MATCH,SUCCESS_BIOMETRIC,7,0.09,0
CGW_0001896,DEBIT,CLASSIC,1209.68,7995_BETTING,Android,AU,MISMATCH,BYPASSED,9,0.78,1
CGW_0001897,DEBIT,INFINITE,3646.05,5411_GROCERY,iOS,SG,MATCH,SUCCESS_OTP,11,0.64,0
CGW_0001898,DEBIT,INFINITE,135.95,7995_BETTING,Windows_Chrome,US,MATCH,BYPASSED,2,0.65,1
CGW_0001899,DEBIT,CLASSIC,23.72,5732_ELECTRONICS,iOS,IN,MISMATCH,BYPASSED,8,0.04,1
CGW_0001900,CREDIT,INFINITE,1527.96,7995_BETTING,Windows_Chrome,AE,MATCH,FAILED,8,0.98,1
CGW_0001901,DEBIT,SIGNATURE,3208.11,7995_BETTING,Windows_Chrome,IN,MATCH,FAILED,12,0.75,1
CGW_0001902,DEBIT,SIGNATURE,50.65,4722_TRAVEL,Android,US,MISMATCH,FAILED,4,0.69,1
CGW_0001903,CREDIT,GOLD,2942.71,5411_GROCERY,Linux_Firefox,IN,MISMATCH,BYPASSED,5,0.14,1
CGW_0001904,DEBIT,CLASSIC,2302.18,7995_BETTING,iOS,US,MATCH,SUCCESS_OTP,9,0.67,1
CGW_0001905,DEBIT,GOLD,3261.24,4829_MONEY_TRANSFER,iOS,SG,MATCH,SUCCESS_OTP,3,0.23,0
CGW_0001906,PREPAID,CLASSIC,1006.48,4829_MONEY_TRANSFER,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,10,0.49,0
CGW_0001907,CORPORATE,SIGNATURE,3802.68,7995_BETTING,iOS,US,MATCH,SUCCESS_OTP,3,0.25,1
CGW_0001908,DEBIT,CLASSIC,2377.12,7995_BETTING,Android,AE,MATCH,SUCCESS_BIOMETRIC,4,0.48,1
CGW_0001909,CREDIT,CLASSIC,803.20,5411_GROCERY,Linux_Firefox,AU,MATCH,SUCCESS_BIOMETRIC,9,0.84,0
CGW_0001910,CORPORATE,GOLD,2955.10,5732_ELECTRONICS,Windows_Chrome,SG,MATCH,SUCCESS_OTP,4,0.08,0
CGW_0001911,CORPORATE,GOLD,2882.46,5732_ELECTRONICS,MacOS_Safari,US,MATCH,SUCCESS_BIOMETRIC,9,0.68,0
CGW_0001912,DEBIT,INFINITE,3184.48,4722_TRAVEL,Linux_Firefox,GB,MATCH,SUCCESS_BIOMETRIC,9,0.98,1
CGW_0001913,PREPAID,INFINITE,518.88,4722_TRAVEL,iOS,SG,MISMATCH,BYPASSED,1,0.82,1
CGW_0001914,DEBIT,INFINITE,1121.31,4829_MONEY_TRANSFER,Android,CA,MATCH,FAILED,6,0.28,0
CGW_0001915,PREPAID,CLASSIC,595.99,5732_ELECTRONICS,Linux_Firefox,IN,MATCH,FAILED,10,0.40,0
CGW_0001916,CORPORATE,INFINITE,4492.75,7995_BETTING,Windows_Chrome,IN,MISMATCH,BYPASSED,4,0.09,1
CGW_0001917,DEBIT,GOLD,2235.69,5411_GROCERY,Windows_Chrome,IN,MATCH,BYPASSED,1,0.64,0
CGW_0001918,CREDIT,CLASSIC,488.82,5411_GROCERY,Android,US,MATCH,BYPASSED,1,0.64,0
CGW_0001919,CREDIT,PLATINUM,74.39,4722_TRAVEL,MacOS_Safari,AE,MATCH,FAILED,2,0.76,0
CGW_0001920,CREDIT,SIGNATURE,2964.95,5732_ELECTRONICS,MacOS_Safari,SG,MATCH,BYPASSED,5,0.66,0
CGW_0001921,PREPAID,GOLD,952.53,4829_MONEY_TRANSFER,MacOS_Safari,SG,MATCH,FAILED,11,0.71,0
CGW_0001922,CORPORATE,SIGNATURE,2221.16,4829_MONEY_TRANSFER,MacOS_Safari,IN,MISMATCH,SUCCESS_BIOMETRIC,8,0.10,1
CGW_0001923,CREDIT,CLASSIC,3054.69,7995_BETTING,iOS,AE,MATCH,FAILED,11,0.86,1
CGW_0001924,DEBIT,CLASSIC,1147.14,7995_BETTING,Linux_Firefox,AU,MISMATCH,SUCCESS_OTP,6,0.79,1
CGW_0001925,CORPORATE,CLASSIC,1670.23,7995_BETTING,Windows_Chrome,SG,MISMATCH,SUCCESS_BIOMETRIC,1,0.03,1
CGW_0001926,CREDIT,GOLD,4454.24,5732_ELECTRONICS,Linux_Firefox,AU,MISMATCH,FAILED,8,0.83,1
CGW_0001927,CORPORATE,INFINITE,1718.07,7995_BETTING,Windows_Chrome,SG,MATCH,BYPASSED,10,0.06,1
CGW_0001928,PREPAID,SIGNATURE,2974.57,4829_MONEY_TRANSFER,Windows_Chrome,US,MATCH,BYPASSED,11,0.36,0
CGW_0001929,DEBIT,PLATINUM,3833.39,4829_MONEY_TRANSFER,iOS,AE,MATCH,BYPASSED,8,0.64,1
CGW_0001930,DEBIT,CLASSIC,2613.34,5732_ELECTRONICS,MacOS_Safari,SG,MATCH,SUCCESS_BIOMETRIC,2,0.11,0
CGW_0001931,PREPAID,GOLD,686.86,4722_TRAVEL,iOS,GB,MISMATCH,SUCCESS_BIOMETRIC,4,0.10,1
CGW_0001932,CREDIT,SIGNATURE,3939.92,5411_GROCERY,Android,US,MATCH,FAILED,8,0.63,0
CGW_0001933,PREPAID,INFINITE,378.06,4722_TRAVEL,Android,AE,MATCH,FAILED,5,0.69,0
CGW_0001934,CORPORATE,PLATINUM,260.76,7995_BETTING,Linux_Firefox,IN,MATCH,FAILED,12,0.96,1
CGW_0001935,CREDIT,CLASSIC,401.09,7995_BETTING,iOS,GB,MISMATCH,SUCCESS_OTP,10,0.86,1
CGW_0001936,CORPORATE,INFINITE,1043.59,7995_BETTING,Windows_Chrome,AU,MATCH,SUCCESS_OTP,10,0.87,1
CGW_0001937,CORPORATE,INFINITE,1809.44,5812_RESTAURANT,Windows_Chrome,AU,MISMATCH,SUCCESS_OTP,5,0.89,1
CGW_0001938,CORPORATE,INFINITE,3144.05,5732_ELECTRONICS,iOS,AU,MISMATCH,BYPASSED,6,0.06,1
CGW_0001939,PREPAID,GOLD,1056.69,4829_MONEY_TRANSFER,Windows_Chrome,AU,MATCH,FAILED,5,0.59,0
CGW_0001940,CREDIT,PLATINUM,1095.19,4829_MONEY_TRANSFER,Windows_Chrome,CA,MATCH,FAILED,9,0.25,0
CGW_0001941,DEBIT,INFINITE,484.59,4829_MONEY_TRANSFER,MacOS_Safari,US,MISMATCH,SUCCESS_OTP,4,0.57,1
CGW_0001942,CORPORATE,GOLD,2205.62,7995_BETTING,iOS,AU,MATCH,SUCCESS_BIOMETRIC,1,0.93,1
CGW_0001943,CREDIT,PLATINUM,1777.76,4722_TRAVEL,Linux_Firefox,IN,MATCH,SUCCESS_OTP,4,0.27,0
CGW_0001944,CORPORATE,GOLD,3783.11,5411_GROCERY,MacOS_Safari,AU,MATCH,FAILED,6,0.81,1
CGW_0001945,DEBIT,SIGNATURE,718.37,5411_GROCERY,Linux_Firefox,AE,MISMATCH,SUCCESS_OTP,5,0.87,1
CGW_0001946,CREDIT,PLATINUM,1629.63,5411_GROCERY,Windows_Chrome,GB,MATCH,SUCCESS_OTP,7,0.25,0
CGW_0001947,CORPORATE,CLASSIC,2372.12,5812_RESTAURANT,MacOS_Safari,IN,MATCH,BYPASSED,3,0.48,0
CGW_0001948,CREDIT,SIGNATURE,3052.67,5732_ELECTRONICS,iOS,DE,MATCH,SUCCESS_OTP,6,0.48,1
CGW_0001949,PREPAID,PLATINUM,3914.63,7995_BETTING,Android,DE,MATCH,SUCCESS_BIOMETRIC,8,0.37,1
CGW_0001950,PREPAID,SIGNATURE,2855.60,5812_RESTAURANT,Windows_Chrome,SG,MATCH,BYPASSED,10,0.42,0
CGW_0001951,DEBIT,GOLD,3333.25,5411_GROCERY,Linux_Firefox,AE,MATCH,SUCCESS_OTP,2,0.10,1
CGW_0001952,CREDIT,INFINITE,799.69,5812_RESTAURANT,MacOS_Safari,IN,MISMATCH,BYPASSED,5,0.43,1
CGW_0001953,PREPAID,GOLD,1079.41,7995_BETTING,Android,GB,MATCH,FAILED,7,0.63,1
CGW_0001954,DEBIT,GOLD,802.79,5732_ELECTRONICS,Android,CA,MATCH,SUCCESS_OTP,6,0.33,0
CGW_0001955,CORPORATE,GOLD,1303.69,5812_RESTAURANT,Linux_Firefox,AU,MATCH,SUCCESS_BIOMETRIC,9,0.28,0
CGW_0001956,CORPORATE,GOLD,225.72,5812_RESTAURANT,Linux_Firefox,CA,MATCH,BYPASSED,9,0.29,0
CGW_0001957,PREPAID,INFINITE,4073.55,7995_BETTING,Windows_Chrome,CA,MATCH,BYPASSED,9,0.66,1
CGW_0001958,CREDIT,CLASSIC,3959.27,5411_GROCERY,MacOS_Safari,AU,MATCH,BYPASSED,3,0.31,0
CGW_0001959,PREPAID,GOLD,3126.04,5812_RESTAURANT,Windows_Chrome,CA,MATCH,FAILED,2,0.78,0
CGW_0001960,DEBIT,SIGNATURE,331.19,5812_RESTAURANT,Windows_Chrome,AE,MATCH,SUCCESS_BIOMETRIC,4,0.03,0
CGW_0001961,PREPAID,PLATINUM,2003.77,4722_TRAVEL,Linux_Firefox,US,MATCH,SUCCESS_OTP,8,0.22,0
CGW_0001962,CREDIT,CLASSIC,3849.11,4829_MONEY_TRANSFER,Android,IN,MATCH,SUCCESS_BIOMETRIC,10,0.46,0
CGW_0001963,CREDIT,CLASSIC,2225.95,7995_BETTING,iOS,SG,MATCH,SUCCESS_OTP,11,0.74,1
CGW_0001964,CORPORATE,CLASSIC,1480.61,7995_BETTING,Windows_Chrome,SG,MISMATCH,SUCCESS_BIOMETRIC,7,0.47,1
CGW_0001965,DEBIT,CLASSIC,3180.50,5732_ELECTRONICS,Windows_Chrome,AE,MATCH,BYPASSED,8,0.72,0
CGW_0001966,PREPAID,CLASSIC,3069.26,5812_RESTAURANT,iOS,DE,MATCH,SUCCESS_BIOMETRIC,10,0.38,0
CGW_0001967,DEBIT,SIGNATURE,2492.76,7995_BETTING,Windows_Chrome,CA,MATCH,BYPASSED,3,0.07,1
CGW_0001968,CREDIT,SIGNATURE,2792.49,4722_TRAVEL,iOS,US,MATCH,SUCCESS_OTP,4,0.69,0
CGW_0001969,CORPORATE,SIGNATURE,2542.49,5411_GROCERY,Linux_Firefox,GB,MATCH,BYPASSED,5,0.49,0
CGW_0001970,CORPORATE,PLATINUM,157.25,7995_BETTING,Windows_Chrome,AU,MATCH,SUCCESS_OTP,7,0.08,1
CGW_0001971,CORPORATE,GOLD,1681.87,7995_BETTING,MacOS_Safari,AU,MATCH,FAILED,4,0.63,1
CGW_0001972,DEBIT,SIGNATURE,540.71,5411_GROCERY,Windows_Chrome,SG,MATCH,SUCCESS_BIOMETRIC,7,0.65,0
CGW_0001973,CREDIT,GOLD,4337.61,5732_ELECTRONICS,Windows_Chrome,GB,MATCH,FAILED,2,0.82,1
CGW_0001974,PREPAID,INFINITE,105.99,5812_RESTAURANT,Windows_Chrome,SG,MATCH,SUCCESS_BIOMETRIC,5,0.53,0
CGW_0001975,CORPORATE,GOLD,3723.96,5812_RESTAURANT,Windows_Chrome,CA,MATCH,FAILED,11,0.50,1
CGW_0001976,CORPORATE,PLATINUM,4491.94,5732_ELECTRONICS,Android,IN,MISMATCH,SUCCESS_OTP,7,0.17,1
CGW_0001977,CREDIT,CLASSIC,481.55,7995_BETTING,Android,AU,MISMATCH,BYPASSED,4,0.31,1
CGW_0001978,CORPORATE,CLASSIC,936.51,4722_TRAVEL,iOS,AE,MISMATCH,FAILED,11,0.98,1
CGW_0001979,CORPORATE,GOLD,2457.78,4829_MONEY_TRANSFER,MacOS_Safari,SG,MATCH,BYPASSED,12,0.10,0
CGW_0001980,CREDIT,PLATINUM,1612.23,5812_RESTAURANT,iOS,US,MISMATCH,SUCCESS_OTP,8,0.31,1
CGW_0001981,DEBIT,PLATINUM,2508.66,5732_ELECTRONICS,Linux_Firefox,AU,MATCH,FAILED,6,0.24,0
CGW_0001982,CREDIT,PLATINUM,2943.64,5732_ELECTRONICS,Android,AE,MATCH,BYPASSED,10,0.06,0
CGW_0001983,DEBIT,CLASSIC,3057.00,5732_ELECTRONICS,Linux_Firefox,IN,MATCH,BYPASSED,12,0.53,0
CGW_0001984,CREDIT,CLASSIC,2083.80,5411_GROCERY,Android,CA,MATCH,SUCCESS_BIOMETRIC,9,0.45,0
CGW_0001985,CORPORATE,GOLD,615.04,5732_ELECTRONICS,iOS,GB,MATCH,SUCCESS_BIOMETRIC,6,0.03,0
CGW_0001986,CREDIT,INFINITE,2778.68,5732_ELECTRONICS,Android,GB,MATCH,BYPASSED,7,0.32,0
CGW_0001987,CORPORATE,INFINITE,3426.28,4722_TRAVEL,Windows_Chrome,IN,MATCH,SUCCESS_BIOMETRIC,9,0.59,0
CGW_0001988,DEBIT,PLATINUM,1369.55,4722_TRAVEL,Linux_Firefox,GB,MATCH,FAILED,6,0.62,0
CGW_0001989,CREDIT,INFINITE,2595.63,5812_RESTAURANT,iOS,IN,MATCH,SUCCESS_BIOMETRIC,3,0.94,1
CGW_0001990,DEBIT,CLASSIC,1100.05,5812_RESTAURANT,Windows_Chrome,AU,MATCH,FAILED,12,0.45,0
CGW_0001991,DEBIT,GOLD,2656.92,7995_BETTING,Linux_Firefox,AE,MATCH,FAILED,1,0.16,1
CGW_0001992,DEBIT,SIGNATURE,982.80,5411_GROCERY,Windows_Chrome,AU,MISMATCH,SUCCESS_OTP,7,0.47,1
CGW_0001993,CREDIT,GOLD,2989.67,7995_BETTING,MacOS_Safari,IN,MATCH,BYPASSED,3,0.77,1
CGW_0001994,DEBIT,CLASSIC,3817.31,7995_BETTING,Android,CA,MISMATCH,BYPASSED,3,0.45,1
CGW_0001995,CORPORATE,INFINITE,1020.73,7995_BETTING,MacOS_Safari,CA,MATCH,SUCCESS_OTP,9,0.38,1
CGW_0001996,CREDIT,CLASSIC,2334.73,5812_RESTAURANT,Linux_Firefox,CA,MATCH,SUCCESS_BIOMETRIC,3,0.19,0
CGW_0001997,DEBIT,SIGNATURE,379.16,5411_GROCERY,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,2,0.69,0
CGW_0001998,CREDIT,SIGNATURE,149.01,5732_ELECTRONICS,MacOS_Safari,US,MATCH,SUCCESS_BIOMETRIC,2,0.28,0
CGW_0001999,CORPORATE,CLASSIC,2339.22,4829_MONEY_TRANSFER,Windows_Chrome,DE,MATCH,BYPASSED,1,0.80,0
CGW_0002000,PREPAID,PLATINUM,786.04,5812_RESTAURANT,Android,GB,MATCH,SUCCESS_BIOMETRIC,11,0.36,0
CGW_0002001,PREPAID,INFINITE,3387.60,5411_GROCERY,iOS,AU,MISMATCH,SUCCESS_BIOMETRIC,4,0.30,1
CGW_0002002,CREDIT,GOLD,4015.00,4722_TRAVEL,Windows_Chrome,IN,MATCH,SUCCESS_OTP,7,0.96,1
CGW_0002003,DEBIT,GOLD,4397.90,7995_BETTING,Android,AE,MATCH,FAILED,8,0.53,1
CGW_0002004,CORPORATE,INFINITE,3213.45,4722_TRAVEL,Windows_Chrome,US,MATCH,SUCCESS_BIOMETRIC,4,0.03,0
CGW_0002005,CORPORATE,INFINITE,3613.61,5812_RESTAURANT,iOS,GB,MATCH,BYPASSED,9,0.38,0
CGW_0002006,PREPAID,SIGNATURE,2865.60,5812_RESTAURANT,MacOS_Safari,DE,MISMATCH,BYPASSED,11,0.60,1
CGW_0002007,CREDIT,PLATINUM,4311.27,5812_RESTAURANT,Windows_Chrome,CA,MATCH,BYPASSED,8,0.97,1
CGW_0002008,CORPORATE,GOLD,3800.77,4722_TRAVEL,Linux_Firefox,AE,MATCH,SUCCESS_OTP,1,0.71,0
CGW_0002009,PREPAID,PLATINUM,215.96,5732_ELECTRONICS,Android,CA,MISMATCH,BYPASSED,4,0.86,1
CGW_0002010,PREPAID,INFINITE,890.22,5411_GROCERY,Windows_Chrome,GB,MISMATCH,SUCCESS_OTP,4,0.34,1
CGW_0002011,PREPAID,INFINITE,3403.76,5411_GROCERY,Android,SG,MISMATCH,BYPASSED,12,0.91,1
CGW_0002012,CORPORATE,SIGNATURE,353.56,5812_RESTAURANT,MacOS_Safari,US,MATCH,SUCCESS_OTP,5,0.29,0
CGW_0002013,DEBIT,PLATINUM,2311.42,5812_RESTAURANT,Windows_Chrome,DE,MISMATCH,BYPASSED,1,0.58,1
CGW_0002014,PREPAID,INFINITE,4469.18,5812_RESTAURANT,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,4,0.22,0
CGW_0002015,PREPAID,CLASSIC,170.37,4722_TRAVEL,Android,US,MISMATCH,BYPASSED,2,0.58,1
CGW_0002016,DEBIT,PLATINUM,3391.60,5732_ELECTRONICS,Linux_Firefox,IN,MATCH,FAILED,7,0.16,1
CGW_0002017,CREDIT,CLASSIC,4008.84,5411_GROCERY,Windows_Chrome,GB,MISMATCH,SUCCESS_OTP,1,0.72,1
CGW_0002018,PREPAID,PLATINUM,1667.70,5411_GROCERY,Android,DE,MISMATCH,SUCCESS_OTP,10,0.82,1
CGW_0002019,CREDIT,SIGNATURE,4051.53,5732_ELECTRONICS,Linux_Firefox,DE,MATCH,SUCCESS_BIOMETRIC,9,0.93,1
CGW_0002020,DEBIT,GOLD,3524.99,5812_RESTAURANT,MacOS_Safari,DE,MATCH,BYPASSED,3,0.27,1
CGW_0002021,CREDIT,INFINITE,3180.74,5411_GROCERY,MacOS_Safari,GB,MISMATCH,SUCCESS_OTP,2,0.88,1
CGW_0002022,CORPORATE,CLASSIC,1523.34,5732_ELECTRONICS,iOS,US,MATCH,FAILED,12,0.02,0
CGW_0002023,PREPAID,CLASSIC,2003.17,4829_MONEY_TRANSFER,Linux_Firefox,DE,MATCH,FAILED,10,0.82,0
