ApplicationID,ApplicantAge,EmploymentType,YearsOfExperience,MonthlyIncomeINR,RequestedLoanAmount,LoanTenureMonths,DebtToIncomeRatio,CIBIL_CreditScore,ExistingActiveLoansCount,LoanPurpose,HasCoApplicant,LoanDefaultRisk
APP_001852,22,SELF_EMPLOYED_PROFESSIONAL,9.80,171300.67,1669753.80,12,0.62,635,4,DEBT_CONSOLIDATION,NO,1
APP_001853,29,SELF_EMPLOYED_PROFESSIONAL,4.20,168823.50,1373359.22,24,0.68,578,0,BUSINESS_EXPANSION,NO,1
APP_001854,25,CONTRACTUAL,20.50,33723.10,1179187.26,36,0.33,818,0,MEDICAL_EMERGENCY,NO,1
APP_001855,34,BUSINESS_OWNER,10.70,308373.79,171788.44,36,0.16,813,3,MEDICAL_EMERGENCY,YES,0
APP_001856,62,SELF_EMPLOYED_PROFESSIONAL,12.60,91069.87,1289065.81,120,0.42,783,3,MEDICAL_EMERGENCY,YES,0
APP_001857,51,CONTRACTUAL,18.00,89329.35,2324150.38,60,0.18,723,5,EDUCATION,YES,0
APP_001858,26,BUSINESS_OWNER,8.90,148705.43,1669744.71,84,0.37,770,3,HOME_RENOVATION,NO,0
APP_001859,47,SALARIED_GOVT,16.00,37268.43,2031265.01,36,0.19,763,5,HOME_RENOVATION,NO,1
APP_001860,61,SELF_EMPLOYED_PROFESSIONAL,2.10,162436.88,1088016.04,84,0.33,781,5,HOME_RENOVATION,NO,0
APP_001861,44,SALARIED_MNC,18.40,308037.00,1111213.93,120,0.69,768,3,EDUCATION,NO,1
APP_001862,58,BUSINESS_OWNER,9.00,169347.76,1276239.18,24,0.53,660,3,DEBT_CONSOLIDATION,NO,0
APP_001863,61,SALARIED_MNC,4.10,34163.29,633765.05,36,0.16,742,5,BUSINESS_EXPANSION,NO,1
APP_001864,59,SELF_EMPLOYED_PROFESSIONAL,4.30,229197.56,694757.20,120,0.15,816,5,EDUCATION,NO,0
APP_001865,53,SALARIED_MNC,19.00,153630.26,2229221.61,12,0.39,571,5,EDUCATION,YES,1
APP_001866,28,BUSINESS_OWNER,13.30,151123.31,2029307.91,48,0.47,561,4,MEDICAL_EMERGENCY,YES,1
APP_001867,29,SALARIED_MNC,19.30,60299.85,810115.46,84,0.55,582,0,BUSINESS_EXPANSION,NO,1
APP_001868,35,SALARIED_GOVT,4.20,221141.96,2131303.30,120,0.23,647,2,EDUCATION,YES,0
APP_001869,52,SALARIED_MNC,4.50,275189.66,2387856.36,36,0.44,622,4,DEBT_CONSOLIDATION,YES,1
APP_001870,23,CONTRACTUAL,14.60,166556.92,682301.65,84,0.75,708,0,VEHICLE_PURCHASE,NO,1
APP_001871,62,SALARIED_MNC,7.30,197528.69,201541.03,24,0.50,838,5,DEBT_CONSOLIDATION,YES,0
APP_001872,27,SELF_EMPLOYED_PROFESSIONAL,12.70,81181.47,1799777.69,48,0.74,576,2,VEHICLE_PURCHASE,NO,1
APP_001873,24,SELF_EMPLOYED_PROFESSIONAL,21.00,256657.72,371246.01,48,0.40,574,0,DEBT_CONSOLIDATION,YES,1
APP_001874,36,SALARIED_GOVT,3.90,139812.00,577438.31,60,0.14,823,5,HOME_RENOVATION,NO,0
APP_001875,43,SALARIED_GOVT,6.00,39907.88,105443.38,24,0.25,589,0,VEHICLE_PURCHASE,NO,1
APP_001876,62,SALARIED_MNC,4.10,340818.50,1745407.23,48,0.17,560,1,DEBT_CONSOLIDATION,YES,1
APP_001877,22,SELF_EMPLOYED_PROFESSIONAL,24.50,216547.71,1479809.31,84,0.31,638,1,BUSINESS_EXPANSION,NO,1
APP_001878,27,SALARIED_MNC,12.20,113138.32,1190692.74,84,0.32,633,2,EDUCATION,NO,1
APP_001879,42,CONTRACTUAL,15.40,86727.70,881205.49,84,0.47,754,1,MEDICAL_EMERGENCY,YES,0
APP_001880,51,CONTRACTUAL,16.80,73604.89,1497617.82,24,0.43,589,3,VEHICLE_PURCHASE,NO,1
APP_001881,45,SALARIED_MNC,18.10,245237.11,284247.41,12,0.67,627,3,HOME_RENOVATION,NO,1
APP_001882,29,SALARIED_MNC,21.60,227897.25,676327.27,48,0.56,605,5,EDUCATION,NO,1
APP_001883,41,SELF_EMPLOYED_PROFESSIONAL,21.10,238144.81,1505607.59,36,0.44,799,1,HOME_RENOVATION,NO,0
APP_001884,26,SALARIED_GOVT,6.00,166592.30,692970.31,60,0.45,558,5,EDUCATION,YES,1
APP_001885,46,SELF_EMPLOYED_PROFESSIONAL,19.70,329538.70,2225270.17,24,0.38,758,2,BUSINESS_EXPANSION,YES,0
APP_001886,41,SALARIED_MNC,5.70,25584.60,1192468.66,24,0.64,614,3,MEDICAL_EMERGENCY,NO,1
APP_001887,47,SELF_EMPLOYED_PROFESSIONAL,24.60,209001.50,309902.09,48,0.31,697,2,DEBT_CONSOLIDATION,NO,0
APP_001888,51,SALARIED_GOVT,7.00,272049.43,201488.72,36,0.13,749,0,DEBT_CONSOLIDATION,YES,0
APP_001889,50,CONTRACTUAL,14.50,176522.54,967560.09,24,0.31,774,3,HOME_RENOVATION,YES,0
APP_001890,27,SALARIED_MNC,14.80,36085.25,755055.31,120,0.40,771,3,MEDICAL_EMERGENCY,NO,1
APP_001891,57,CONTRACTUAL,2.70,193474.29,1288530.82,120,0.71,660,3,BUSINESS_EXPANSION,NO,1
APP_001892,55,SALARIED_MNC,1.90,204736.37,956804.75,24,0.55,639,1,HOME_RENOVATION,YES,1
APP_001893,45,SELF_EMPLOYED_PROFESSIONAL,7.60,47062.92,1029179.22,24,0.52,602,5,EDUCATION,NO,1
APP_001894,44,BUSINESS_OWNER,6.50,132685.16,2139931.14,84,0.27,796,4,EDUCATION,YES,0
APP_001895,24,CONTRACTUAL,7.50,342160.69,2079893.55,84,0.49,741,1,DEBT_CONSOLIDATION,YES,0
APP_001896,30,SELF_EMPLOYED_PROFESSIONAL,23.60,141314.99,1408947.30,84,0.19,688,4,HOME_RENOVATION,YES,0
APP_001897,22,SALARIED_GOVT,15.00,208156.39,1590550.66,84,0.14,705,5,HOME_RENOVATION,YES,0
APP_001898,28,CONTRACTUAL,24.10,52097.99,719324.71,120,0.28,666,0,HOME_RENOVATION,NO,0
APP_001899,47,BUSINESS_OWNER,5.30,320685.62,1781917.64,36,0.33,577,1,VEHICLE_PURCHASE,YES,1
APP_001900,38,SALARIED_GOVT,13.40,57197.12,1607979.43,60,0.54,812,3,DEBT_CONSOLIDATION,YES,0
APP_001901,38,BUSINESS_OWNER,12.20,137026.39,2159745.96,24,0.34,570,4,BUSINESS_EXPANSION,YES,1
APP_001902,58,BUSINESS_OWNER,16.30,286507.92,2112499.68,48,0.12,680,5,HOME_RENOVATION,YES,0
APP_001903,51,CONTRACTUAL,5.90,63774.57,1436692.59,12,0.62,804,4,HOME_RENOVATION,NO,1
APP_001904,45,BUSINESS_OWNER,18.20,294806.65,1049148.73,84,0.57,660,4,BUSINESS_EXPANSION,YES,1
APP_001905,60,SALARIED_GOVT,12.40,289969.11,2262548.24,48,0.29,836,2,HOME_RENOVATION,YES,0
APP_001906,25,BUSINESS_OWNER,13.90,31831.39,412544.90,36,0.55,794,2,VEHICLE_PURCHASE,NO,0
APP_001907,43,SALARIED_MNC,2.70,232666.78,1096195.02,36,0.17,696,4,HOME_RENOVATION,NO,0
APP_001908,57,SALARIED_GOVT,5.60,136102.91,2137637.38,84,0.46,846,2,EDUCATION,YES,0
APP_001909,58,SELF_EMPLOYED_PROFESSIONAL,9.70,123441.72,999562.16,12,0.29,846,2,HOME_RENOVATION,YES,0
APP_001910,26,CONTRACTUAL,21.70,84899.44,2224353.79,12,0.32,618,3,BUSINESS_EXPANSION,YES,1
APP_001911,37,BUSINESS_OWNER,5.90,310853.31,637104.44,48,0.35,749,4,DEBT_CONSOLIDATION,NO,0
APP_001912,40,SALARIED_MNC,12.70,93679.60,107449.44,24,0.69,769,4,MEDICAL_EMERGENCY,YES,1
APP_001913,31,SALARIED_GOVT,21.60,313356.17,1148350.13,24,0.51,760,0,HOME_RENOVATION,NO,0
APP_001914,29,SALARIED_MNC,8.60,246551.12,1304101.27,12,0.28,595,4,EDUCATION,YES,1
APP_001915,61,SALARIED_GOVT,7.90,90339.05,1715981.02,120,0.36,850,3,EDUCATION,NO,0
APP_001916,23,BUSINESS_OWNER,18.80,225570.64,1751596.96,84,0.55,690,1,MEDICAL_EMERGENCY,YES,0
APP_001917,62,SALARIED_MNC,18.30,204115.69,950467.30,12,0.15,690,4,EDUCATION,NO,0
APP_001918,34,SALARIED_MNC,10.70,290404.57,2315637.54,24,0.52,602,5,MEDICAL_EMERGENCY,NO,1
APP_001919,26,BUSINESS_OWNER,0.90,163637.36,338049.51,48,0.62,760,1,HOME_RENOVATION,NO,1
APP_001920,52,SALARIED_MNC,8.40,204034.60,2015690.44,12,0.68,685,2,MEDICAL_EMERGENCY,NO,1
APP_001921,45,SELF_EMPLOYED_PROFESSIONAL,19.80,51066.25,265310.97,36,0.41,689,0,DEBT_CONSOLIDATION,YES,0
APP_001922,27,SALARIED_GOVT,14.20,133076.34,2070742.41,36,0.56,830,3,BUSINESS_EXPANSION,NO,1
APP_001923,29,SALARIED_GOVT,23.20,284790.92,378202.54,24,0.59,566,3,BUSINESS_EXPANSION,YES,1
APP_001924,39,CONTRACTUAL,21.80,309232.88,2207246.97,24,0.39,586,5,VEHICLE_PURCHASE,NO,1
APP_001925,44,SELF_EMPLOYED_PROFESSIONAL,17.50,125936.45,1612195.93,24,0.12,556,1,MEDICAL_EMERGENCY,NO,1
APP_001926,43,CONTRACTUAL,18.60,229827.25,2122182.57,120,0.66,791,0,MEDICAL_EMERGENCY,NO,1
APP_001927,54,SALARIED_MNC,14.00,212129.78,2329104.13,84,0.61,617,0,DEBT_CONSOLIDATION,YES,1
APP_001928,29,SALARIED_MNC,13.40,63394.02,291644.34,36,0.19,830,0,VEHICLE_PURCHASE,NO,0
APP_001929,52,SELF_EMPLOYED_PROFESSIONAL,20.60,291804.65,2449970.74,84,0.56,753,4,BUSINESS_EXPANSION,YES,1
APP_001930,36,SELF_EMPLOYED_PROFESSIONAL,8.60,297627.87,1157793.63,48,0.24,833,0,DEBT_CONSOLIDATION,YES,0
APP_001931,28,SALARIED_GOVT,15.50,62799.23,1929613.57,12,0.45,620,0,HOME_RENOVATION,YES,1
APP_001932,51,SELF_EMPLOYED_PROFESSIONAL,4.70,39036.54,1521589.87,12,0.41,607,3,BUSINESS_EXPANSION,NO,1
APP_001933,26,SELF_EMPLOYED_PROFESSIONAL,22.90,34041.47,170116.23,84,0.56,796,4,EDUCATION,YES,1
APP_001934,22,BUSINESS_OWNER,18.20,86246.06,1019681.80,48,0.36,723,1,DEBT_CONSOLIDATION,YES,0
APP_001935,26,BUSINESS_OWNER,15.50,124651.38,66209.08,84,0.18,765,1,HOME_RENOVATION,NO,0
APP_001936,36,SALARIED_GOVT,10.00,168383.70,379991.59,12,0.69,591,4,BUSINESS_EXPANSION,YES,1
APP_001937,53,CONTRACTUAL,18.10,39869.12,1058795.43,48,0.67,634,1,DEBT_CONSOLIDATION,NO,1
APP_001938,36,SELF_EMPLOYED_PROFESSIONAL,1.60,53120.65,1608172.03,84,0.32,759,5,EDUCATION,YES,0
APP_001939,40,SALARIED_MNC,8.20,73136.12,787441.91,48,0.62,843,5,BUSINESS_EXPANSION,YES,1
APP_001940,43,SALARIED_MNC,12.10,220263.12,1760091.14,120,0.27,796,0,DEBT_CONSOLIDATION,YES,0
APP_001941,22,SALARIED_MNC,15.90,322891.63,1106490.17,36,0.19,849,0,BUSINESS_EXPANSION,YES,0
APP_001942,57,CONTRACTUAL,13.40,305592.21,1690589.90,48,0.38,813,4,HOME_RENOVATION,NO,0
APP_001943,33,SALARIED_GOVT,11.70,63562.40,1582688.90,36,0.17,725,4,BUSINESS_EXPANSION,NO,0
APP_001944,53,BUSINESS_OWNER,5.50,242356.85,1078605.22,120,0.44,747,1,VEHICLE_PURCHASE,YES,0
APP_001945,47,SALARIED_GOVT,22.50,184155.52,2335540.95,36,0.34,644,1,MEDICAL_EMERGENCY,YES,0
APP_001946,60,BUSINESS_OWNER,8.90,132142.06,2264042.99,84,0.70,663,5,HOME_RENOVATION,YES,1
APP_001947,48,CONTRACTUAL,12.10,265077.18,1227628.28,36,0.17,602,2,DEBT_CONSOLIDATION,NO,1
APP_001948,39,SELF_EMPLOYED_PROFESSIONAL,24.40,167229.05,2416137.33,48,0.26,567,2,EDUCATION,YES,1
APP_001949,62,SALARIED_MNC,15.40,139950.26,2067187.35,24,0.15,571,1,DEBT_CONSOLIDATION,YES,1
APP_001950,60,SALARIED_GOVT,7.60,252211.07,572041.89,48,0.73,782,4,HOME_RENOVATION,YES,1
APP_001951,51,SELF_EMPLOYED_PROFESSIONAL,13.90,80476.49,628198.17,36,0.35,661,2,EDUCATION,YES,0
APP_001952,26,SALARIED_GOVT,11.30,174729.67,352918.84,24,0.74,834,5,VEHICLE_PURCHASE,YES,1
APP_001953,24,SALARIED_GOVT,23.20,41693.28,182809.89,120,0.28,579,0,BUSINESS_EXPANSION,YES,1
APP_001954,60,SALARIED_GOVT,20.10,249715.22,2211643.37,12,0.69,563,0,BUSINESS_EXPANSION,NO,1
APP_001955,28,SALARIED_MNC,13.70,335709.14,1800773.71,36,0.51,664,5,HOME_RENOVATION,YES,0
APP_001956,25,SELF_EMPLOYED_PROFESSIONAL,10.70,321292.46,138168.68,12,0.56,723,3,BUSINESS_EXPANSION,NO,1
APP_001957,40,BUSINESS_OWNER,1.60,232699.04,138345.61,120,0.68,832,5,VEHICLE_PURCHASE,NO,1
APP_001958,52,SALARIED_GOVT,13.80,321963.57,201647.72,120,0.74,581,4,EDUCATION,NO,1
APP_001959,34,SELF_EMPLOYED_PROFESSIONAL,19.90,306590.31,1224927.93,12,0.24,731,5,EDUCATION,NO,0
APP_001960,62,SELF_EMPLOYED_PROFESSIONAL,18.90,269187.47,450819.20,84,0.48,705,5,DEBT_CONSOLIDATION,NO,0
APP_001961,55,BUSINESS_OWNER,3.20,310316.45,2181801.73,48,0.48,555,5,BUSINESS_EXPANSION,NO,1
APP_001962,51,BUSINESS_OWNER,21.90,54842.97,708338.90,24,0.68,586,4,VEHICLE_PURCHASE,NO,1
APP_001963,36,SALARIED_GOVT,14.70,99209.58,584364.59,12,0.67,571,3,EDUCATION,YES,1
APP_001964,53,SALARIED_GOVT,23.70,117997.47,1208067.86,36,0.35,706,5,DEBT_CONSOLIDATION,YES,0
APP_001965,21,SELF_EMPLOYED_PROFESSIONAL,14.10,188260.76,2396946.98,24,0.26,787,0,HOME_RENOVATION,NO,0
APP_001966,51,BUSINESS_OWNER,7.60,131330.84,1972790.79,24,0.40,825,5,HOME_RENOVATION,YES,0
APP_001967,33,CONTRACTUAL,7.20,285967.47,2234616.11,48,0.36,595,4,VEHICLE_PURCHASE,NO,1
APP_001968,42,SALARIED_GOVT,4.10,263774.96,631558.91,84,0.55,623,1,BUSINESS_EXPANSION,YES,1
APP_001969,27,SELF_EMPLOYED_PROFESSIONAL,7.00,333780.41,2188589.72,84,0.53,800,4,HOME_RENOVATION,NO,0
APP_001970,59,BUSINESS_OWNER,7.60,64986.86,1560257.17,84,0.48,612,0,DEBT_CONSOLIDATION,YES,1
APP_001971,56,SALARIED_MNC,22.60,258623.65,1979808.74,84,0.67,850,0,DEBT_CONSOLIDATION,NO,1
APP_001972,23,SELF_EMPLOYED_PROFESSIONAL,5.40,220365.90,2079646.78,120,0.53,847,0,HOME_RENOVATION,NO,0
APP_001973,54,SALARIED_GOVT,15.50,305790.96,756045.64,24,0.33,836,5,HOME_RENOVATION,NO,0
APP_001974,61,SELF_EMPLOYED_PROFESSIONAL,11.60,233387.43,1407498.56,120,0.13,611,1,VEHICLE_PURCHASE,YES,1
APP_001975,24,CONTRACTUAL,6.40,114965.17,973092.65,24,0.23,552,0,EDUCATION,NO,1
APP_001976,36,SALARIED_MNC,9.10,262518.44,252850.13,84,0.24,748,1,MEDICAL_EMERGENCY,YES,0
APP_001977,62,CONTRACTUAL,4.00,126437.66,572888.34,84,0.38,653,4,HOME_RENOVATION,NO,0
APP_001978,24,CONTRACTUAL,17.90,217337.18,1134394.75,60,0.68,751,2,HOME_RENOVATION,YES,1
APP_001979,43,SELF_EMPLOYED_PROFESSIONAL,14.30,231474.06,1923483.81,120,0.51,555,5,EDUCATION,NO,1
APP_001980,29,CONTRACTUAL,16.40,69858.24,330664.31,60,0.39,629,1,EDUCATION,YES,1
APP_001981,28,CONTRACTUAL,0.60,54568.18,828061.95,12,0.56,585,3,HOME_RENOVATION,YES,1
APP_001982,27,SALARIED_MNC,10.20,109789.50,1818773.00,24,0.70,721,4,EDUCATION,YES,1
APP_001983,61,SELF_EMPLOYED_PROFESSIONAL,2.50,70755.26,628527.37,120,0.37,626,3,BUSINESS_EXPANSION,NO,1
APP_001984,33,SALARIED_MNC,14.20,142330.51,1649713.04,60,0.25,650,2,DEBT_CONSOLIDATION,NO,0
APP_001985,49,SALARIED_GOVT,9.50,66980.46,835243.09,60,0.58,761,0,VEHICLE_PURCHASE,NO,1
APP_001986,36,CONTRACTUAL,7.50,113555.79,2395348.51,84,0.51,768,1,MEDICAL_EMERGENCY,NO,0
APP_001987,23,CONTRACTUAL,5.00,282397.89,1957363.40,84,0.44,713,4,EDUCATION,YES,0
APP_001988,55,SALARIED_GOVT,16.00,187374.18,1221239.87,12,0.39,643,4,VEHICLE_PURCHASE,NO,0
APP_001989,42,SALARIED_GOVT,14.00,61572.88,619697.19,36,0.58,655,5,HOME_RENOVATION,NO,1
APP_001990,46,SELF_EMPLOYED_PROFESSIONAL,10.00,264680.02,1315850.80,60,0.15,657,0,BUSINESS_EXPANSION,NO,0
APP_001991,60,SELF_EMPLOYED_PROFESSIONAL,21.30,66693.74,2349297.38,36,0.20,844,2,BUSINESS_EXPANSION,YES,0
APP_001992,32,SALARIED_GOVT,1.90,153927.96,2142120.20,12,0.34,620,1,DEBT_CONSOLIDATION,NO,1
APP_001993,35,BUSINESS_OWNER,4.90,122810.00,1562999.03,84,0.38,677,1,EDUCATION,YES,0
APP_001994,31,SALARIED_MNC,13.70,82560.01,1075305.95,36,0.49,550,0,EDUCATION,YES,1
APP_001995,28,CONTRACTUAL,9.90,45836.29,1888079.99,12,0.21,849,5,MEDICAL_EMERGENCY,YES,0
APP_001996,28,CONTRACTUAL,18.30,305338.48,681641.92,12,0.65,557,1,HOME_RENOVATION,YES,1
APP_001997,50,SELF_EMPLOYED_PROFESSIONAL,8.90,344475.10,303266.59,48,0.51,642,0,HOME_RENOVATION,NO,0
APP_001998,46,BUSINESS_OWNER,22.80,326186.16,58355.52,60,0.39,716,3,HOME_RENOVATION,NO,0
APP_001999,26,SALARIED_MNC,20.20,61257.08,1287815.83,24,0.53,658,5,HOME_RENOVATION,YES,0
APP_002000,26,SALARIED_MNC,17.30,35870.02,855839.87,12,0.22,842,3,HOME_RENOVATION,NO,1
APP_002001,25,BUSINESS_OWNER,6.60,299118.82,1246535.16,84,0.17,794,3,BUSINESS_EXPANSION,NO,0
APP_002002,56,SALARIED_MNC,0.50,262975.59,2063674.31,120,0.74,751,4,HOME_RENOVATION,YES,1
APP_002003,58,SELF_EMPLOYED_PROFESSIONAL,7.00,341101.37,290991.43,36,0.32,733,4,EDUCATION,NO,0
APP_002004,22,SELF_EMPLOYED_PROFESSIONAL,13.10,55391.36,2162775.24,24,0.11,772,4,DEBT_CONSOLIDATION,NO,0
APP_002005,45,SALARIED_GOVT,17.20,75844.29,1736945.40,24,0.52,682,1,MEDICAL_EMERGENCY,YES,0
APP_002006,60,SELF_EMPLOYED_PROFESSIONAL,16.80,347777.96,2262100.08,60,0.23,660,0,VEHICLE_PURCHASE,NO,0
APP_002007,57,SALARIED_GOVT,14.10,222215.28,1340638.81,120,0.62,738,3,BUSINESS_EXPANSION,YES,1
APP_002008,34,BUSINESS_OWNER,2.80,57803.83,1526346.97,36,0.36,667,4,VEHICLE_PURCHASE,YES,0
APP_002009,31,CONTRACTUAL,16.30,252060.62,1526555.97,120,0.15,651,3,VEHICLE_PURCHASE,YES,0
APP_002010,30,SELF_EMPLOYED_PROFESSIONAL,12.00,287087.92,942403.44,60,0.54,715,2,HOME_RENOVATION,YES,0
APP_002011,45,CONTRACTUAL,10.90,119449.62,65268.27,48,0.26,839,3,HOME_RENOVATION,YES,0
APP_002012,26,SALARIED_MNC,6.00,79862.82,1900825.40,84,0.47,817,5,HOME_RENOVATION,NO,0
APP_002013,60,BUSINESS_OWNER,15.80,37773.39,1871427.14,48,0.64,568,2,HOME_RENOVATION,YES,1
APP_002014,60,SELF_EMPLOYED_PROFESSIONAL,8.20,159205.15,2345123.76,84,0.59,841,1,VEHICLE_PURCHASE,YES,1
APP_002015,34,SELF_EMPLOYED_PROFESSIONAL,24.30,265690.64,1690107.06,12,0.13,657,5,DEBT_CONSOLIDATION,NO,0
APP_002016,54,SALARIED_GOVT,8.30,178587.62,1919029.02,36,0.14,596,3,DEBT_CONSOLIDATION,YES,1
APP_002017,45,SALARIED_MNC,13.00,179052.88,1481929.82,24,0.30,569,1,BUSINESS_EXPANSION,YES,1
APP_002018,52,SALARIED_MNC,12.30,130396.50,2408926.03,24,0.15,704,2,BUSINESS_EXPANSION,YES,0
APP_002019,26,BUSINESS_OWNER,19.20,186102.87,1269342.63,24,0.61,685,3,DEBT_CONSOLIDATION,NO,1
APP_002020,28,CONTRACTUAL,17.00,281949.74,260766.33,36,0.46,617,0,MEDICAL_EMERGENCY,NO,1
APP_002021,27,BUSINESS_OWNER,21.90,79380.04,1239216.49,120,0.52,769,4,MEDICAL_EMERGENCY,YES,0
APP_002022,42,SALARIED_GOVT,11.70,26300.09,507119.82,24,0.54,687,5,BUSINESS_EXPANSION,YES,1
APP_002023,34,SELF_EMPLOYED_PROFESSIONAL,17.70,86949.72,2240991.32,120,0.47,644,3,HOME_RENOVATION,NO,0
APP_002024,58,SALARIED_GOVT,14.20,287228.65,1577509.97,60,0.12,792,0,EDUCATION,YES,0
APP_002025,61,SALARIED_MNC,13.70,86262.04,979437.31,24,0.35,673,5,MEDICAL_EMERGENCY,YES,0
APP_002026,34,SELF_EMPLOYED_PROFESSIONAL,1.20,242456.92,1170032.95,12,0.27,714,0,VEHICLE_PURCHASE,YES,0
APP_002027,40,BUSINESS_OWNER,6.90,318257.48,1222469.45,84,0.63,722,0,VEHICLE_PURCHASE,YES,1
APP_002028,60,SELF_EMPLOYED_PROFESSIONAL,4.90,255836.75,2277430.18,120,0.63,714,3,MEDICAL_EMERGENCY,YES,1
APP_002029,37,SELF_EMPLOYED_PROFESSIONAL,18.30,177665.37,98934.20,60,0.48,649,3,MEDICAL_EMERGENCY,NO,0
APP_002030,22,SALARIED_GOVT,17.70,286028.69,1635460.35,84,0.56,772,4,HOME_RENOVATION,NO,1
APP_002031,31,CONTRACTUAL,15.20,205210.53,1755709.30,84,0.32,815,5,MEDICAL_EMERGENCY,YES,0
APP_002032,32,CONTRACTUAL,1.50,288122.66,1511977.09,84,0.30,717,3,MEDICAL_EMERGENCY,NO,0
APP_002033,44,SELF_EMPLOYED_PROFESSIONAL,8.70,242003.84,1606952.96,48,0.70,766,2,VEHICLE_PURCHASE,NO,1
APP_002034,44,CONTRACTUAL,6.40,103392.69,244230.36,60,0.20,624,5,VEHICLE_PURCHASE,NO,1
APP_002035,48,BUSINESS_OWNER,3.60,68719.47,579351.91,120,0.28,848,1,BUSINESS_EXPANSION,NO,0
APP_002036,55,SELF_EMPLOYED_PROFESSIONAL,3.00,141953.13,145564.56,24,0.41,723,5,BUSINESS_EXPANSION,NO,0
APP_002037,22,SALARIED_GOVT,7.50,72039.88,2369820.80,48,0.37,592,5,EDUCATION,NO,1
APP_002038,54,SALARIED_GOVT,17.90,329453.89,1364031.43,120,0.21,770,0,DEBT_CONSOLIDATION,NO,0
APP_002039,38,BUSINESS_OWNER,16.60,137679.58,876080.81,24,0.74,847,0,EDUCATION,NO,1
APP_002040,50,BUSINESS_OWNER,18.30,149435.48,162498.83,12,0.68,635,4,VEHICLE_PURCHASE,YES,1
APP_002041,62,SALARIED_GOVT,24.60,251062.26,308983.42,48,0.57,656,5,EDUCATION,YES,1
APP_002042,56,SELF_EMPLOYED_PROFESSIONAL,24.50,310482.09,2009952.30,36,0.10,760,2,EDUCATION,YES,0
APP_002043,38,SELF_EMPLOYED_PROFESSIONAL,23.80,312762.62,731026.36,36,0.73,748,5,HOME_RENOVATION,NO,1
APP_002044,42,BUSINESS_OWNER,8.00,104366.45,502250.90,48,0.71,560,4,BUSINESS_EXPANSION,YES,1
APP_002045,62,SALARIED_MNC,22.50,200523.26,1725843.35,48,0.54,649,0,EDUCATION,YES,0
APP_002046,35,SELF_EMPLOYED_PROFESSIONAL,13.60,210985.91,288913.54,84,0.51,831,1,EDUCATION,YES,0
APP_002047,30,SALARIED_MNC,7.70,70406.71,1958322.96,120,0.57,691,5,HOME_RENOVATION,YES,1
APP_002048,44,CONTRACTUAL,18.40,113640.19,1517245.06,24,0.23,568,0,VEHICLE_PURCHASE,YES,1
APP_002049,42,SALARIED_GOVT,4.70,201067.63,1034629.34,48,0.22,581,5,EDUCATION,NO,1
APP_002050,62,SALARIED_GOVT,15.70,104279.11,2477210.13,60,0.47,696,0,MEDICAL_EMERGENCY,NO,0
APP_002051,47,CONTRACTUAL,3.90,48746.72,420130.80,84,0.36,758,0,VEHICLE_PURCHASE,NO,0
APP_002052,27,SALARIED_MNC,19.70,308708.45,2101970.26,120,0.56,804,1,VEHICLE_PURCHASE,YES,1
APP_002053,23,BUSINESS_OWNER,18.60,163548.15,2102858.25,60,0.22,741,5,HOME_RENOVATION,YES,0
APP_002054,62,SALARIED_GOVT,13.60,190283.30,1630658.83,84,0.42,824,3,EDUCATION,NO,0
APP_002055,41,CONTRACTUAL,21.40,296341.97,2075839.86,120,0.59,833,4,DEBT_CONSOLIDATION,YES,1
APP_002056,52,BUSINESS_OWNER,11.20,340473.65,1455220.42,84,0.54,620,3,EDUCATION,NO,1
APP_002057,35,SELF_EMPLOYED_PROFESSIONAL,7.50,205748.47,1593264.21,48,0.28,645,5,HOME_RENOVATION,NO,0
APP_002058,44,SALARIED_GOVT,5.00,320424.92,1946517.06,48,0.15,582,1,VEHICLE_PURCHASE,NO,1
APP_002059,33,BUSINESS_OWNER,13.80,67933.56,415652.56,84,0.70,550,3,EDUCATION,YES,1
APP_002060,25,CONTRACTUAL,15.80,215034.36,534676.86,24,0.14,705,5,BUSINESS_EXPANSION,NO,0
APP_002061,46,SALARIED_MNC,17.40,314093.10,325409.69,24,0.51,761,2,EDUCATION,NO,0
APP_002062,27,SALARIED_GOVT,9.50,148729.53,722216.33,12,0.49,826,2,DEBT_CONSOLIDATION,YES,0
APP_002063,61,SALARIED_MNC,8.70,260345.85,337519.83,120,0.44,567,4,MEDICAL_EMERGENCY,NO,1
APP_002064,24,CONTRACTUAL,4.80,259708.52,459031.33,84,0.35,688,4,HOME_RENOVATION,YES,0
APP_002065,57,SALARIED_GOVT,16.10,279928.22,1387055.55,60,0.61,778,2,EDUCATION,NO,1
APP_002066,41,BUSINESS_OWNER,21.70,82405.96,1832594.71,36,0.64,603,4,BUSINESS_EXPANSION,YES,1
APP_002067,34,BUSINESS_OWNER,14.20,69006.00,618779.72,36,0.35,714,4,BUSINESS_EXPANSION,YES,0
APP_002068,53,BUSINESS_OWNER,11.80,226653.84,541737.29,24,0.42,556,4,MEDICAL_EMERGENCY,YES,1
APP_002069,55,BUSINESS_OWNER,12.00,37982.07,714082.07,120,0.46,780,3,DEBT_CONSOLIDATION,NO,1
APP_002070,28,SELF_EMPLOYED_PROFESSIONAL,19.50,133127.78,1299263.73,60,0.72,803,2,HOME_RENOVATION,YES,1
