ApplicantID,EmploymentType,AnnualIncome_USD,CreditScore_FICO,LoanAmount_USD,LoanTerm_Months,DebtToIncome_Ratio,InterestRate_Pct,ExistingLiabilities_Count,HomeOwnership,LoanPurpose,MissedPaymentsLast2Yrs,LoanDefaultRisk
APP_11892,Salaried_Corporate,119880.37,774,64494.89,36,0.28,7.95,3,Mortgage,Debt_Consolidation,1,0
APP_11893,Salaried_Corporate,66589.89,843,36949.39,36,0.41,6.44,2,Mortgage,Home_Improvement,0,0
APP_11894,Small_Business_Owner,77454.11,663,24853.85,60,0.11,11.63,2,Own_Outright,Debt_Consolidation,0,0
APP_11895,Self_Employed_Professional,135730.51,647,109997.45,12,0.54,12.00,1,Own_Outright,Debt_Consolidation,0,0
APP_11896,Salaried_Corporate,29287.00,550,10601.28,36,0.33,15.98,0,Mortgage,Auto_Purchase,2,0
APP_11897,Salaried_Corporate,142822.63,709,86830.76,36,0.44,11.44,1,Own_Outright,Education_Tuition,0,0
APP_11898,Government_Public,22000.00,715,18378.38,48,0.72,11.18,4,Rent,Medical_Emergency,0,0
APP_11899,Self_Employed_Professional,45628.49,740,32512.18,60,0.28,9.05,3,Rent,Education_Tuition,0,0
APP_11900,Small_Business_Owner,51451.09,780,34592.75,12,0.45,7.79,1,Own_Outright,Business_Expansion,0,0
APP_11901,Self_Employed_Professional,31730.17,623,6075.06,12,0.15,13.98,3,Rent,Medical_Emergency,0,1
APP_11902,Salaried_Corporate,61439.76,812,31758.77,36,0.19,8.81,2,Rent,Education_Tuition,1,0
APP_11903,Salaried_Corporate,64664.67,672,43824.14,36,0.59,11.70,1,Mortgage,Education_Tuition,0,0
APP_11904,Salaried_Corporate,92320.05,714,56530.24,60,0.31,11.49,2,Mortgage,Debt_Consolidation,0,0
APP_11905,Retired,90991.47,686,49810.66,36,0.48,11.59,4,Mortgage,Business_Expansion,0,1
APP_11906,Salaried_Corporate,71546.24,640,56859.87,60,0.41,13.72,6,Own_Outright,Business_Expansion,0,0
APP_11907,Self_Employed_Professional,109457.05,612,59291.97,24,0.51,14.85,2,Rent,Debt_Consolidation,1,0
APP_11908,Salaried_Corporate,88451.93,704,65130.50,12,0.65,10.88,1,Mortgage,Medical_Emergency,1,0
APP_11909,Salaried_Corporate,57169.81,627,44025.16,48,0.67,13.48,3,Own_Outright,Debt_Consolidation,0,0
APP_11910,Small_Business_Owner,69813.60,676,48894.67,48,0.53,11.58,2,Mortgage,Home_Improvement,1,0
APP_11911,Small_Business_Owner,49708.47,663,12671.40,24,0.15,12.49,1,Own_Outright,Medical_Emergency,0,1
APP_11912,Small_Business_Owner,38121.42,666,26400.60,84,0.43,13.06,1,Rent,Debt_Consolidation,0,0
APP_11913,Salaried_Corporate,80222.66,573,56240.62,24,0.49,16.50,0,Rent,Medical_Emergency,1,1
APP_11914,Government_Public,33708.35,484,20952.62,60,0.32,19.61,3,Employer_Provided,Home_Improvement,1,1
APP_11915,Retired,60818.43,745,24936.97,24,0.21,8.90,3,Own_Outright,Debt_Consolidation,0,0
APP_11916,Retired,23526.79,763,8288.57,12,0.23,8.17,2,Own_Outright,Medical_Emergency,1,0
APP_11917,Salaried_Corporate,68318.82,523,41369.97,60,0.40,16.58,1,Rent,Business_Expansion,0,1
APP_11918,Self_Employed_Professional,47708.28,717,31526.55,24,0.55,10.40,1,Own_Outright,Debt_Consolidation,1,1
APP_11919,Government_Public,85450.24,704,67845.16,36,0.63,11.49,2,Employer_Provided,Home_Improvement,0,1
APP_11920,Small_Business_Owner,59867.43,604,23288.20,60,0.28,13.88,3,Mortgage,Debt_Consolidation,3,1
APP_11921,Salaried_Corporate,62479.06,748,22015.02,24,0.26,9.02,0,Mortgage,Debt_Consolidation,0,0
APP_11922,Government_Public,67743.57,764,45320.27,48,0.58,9.10,2,Mortgage,Home_Improvement,0,0
APP_11923,Government_Public,50253.98,759,41957.83,36,0.32,8.51,1,Rent,Debt_Consolidation,0,0
APP_11924,Small_Business_Owner,51279.70,803,18119.16,36,0.24,7.03,1,Mortgage,Medical_Emergency,1,0
APP_11925,Salaried_Corporate,51289.78,755,17542.13,12,0.13,9.80,2,Rent,Debt_Consolidation,0,0
APP_11926,Self_Employed_Professional,62547.02,636,48510.81,36,0.32,13.20,1,Own_Outright,Auto_Purchase,1,0
APP_11927,Small_Business_Owner,51501.76,691,17269.42,36,0.21,10.63,2,Own_Outright,Debt_Consolidation,0,0
APP_11928,Salaried_Corporate,81040.71,715,35718.72,36,0.26,10.42,2,Rent,Education_Tuition,0,0
APP_11929,Small_Business_Owner,29840.26,789,25198.12,48,0.67,8.04,2,Own_Outright,Home_Improvement,0,0
APP_11930,Salaried_Corporate,33704.42,674,23949.03,36,0.60,13.82,5,Mortgage,Debt_Consolidation,0,0
APP_11931,Salaried_Corporate,154795.71,649,50289.80,36,0.27,13.93,3,Own_Outright,Debt_Consolidation,0,0
APP_11932,Government_Public,54428.09,582,44452.13,60,0.57,17.67,1,Rent,Home_Improvement,0,1
APP_11933,Salaried_Corporate,41914.42,747,31038.39,36,0.26,8.35,2,Mortgage,Education_Tuition,0,0
APP_11934,Salaried_Corporate,65416.31,704,54415.39,84,0.30,11.85,5,Mortgage,Home_Improvement,0,0
APP_11935,Government_Public,93451.15,634,40390.63,36,0.20,14.50,3,Rent,Home_Improvement,1,1
APP_11936,Small_Business_Owner,88296.80,740,54482.04,60,0.32,9.47,2,Mortgage,Auto_Purchase,2,0
APP_11937,Small_Business_Owner,47254.85,668,19717.96,60,0.26,11.72,3,Mortgage,Debt_Consolidation,0,0
APP_11938,Salaried_Corporate,52538.31,604,24139.94,36,0.27,14.92,1,Rent,Medical_Emergency,0,1
APP_11939,Self_Employed_Professional,56943.75,777,35296.21,36,0.27,7.86,2,Rent,Debt_Consolidation,0,0
APP_11940,Salaried_Corporate,76124.18,556,33515.61,24,0.18,15.14,1,Mortgage,Education_Tuition,3,0
APP_11941,Salaried_Corporate,67539.33,699,29940.79,36,0.16,9.79,4,Employer_Provided,Education_Tuition,0,0
APP_11942,Salaried_Corporate,43798.06,683,23180.75,36,0.21,10.30,3,Rent,Debt_Consolidation,0,0
APP_11943,Self_Employed_Professional,52612.93,583,11841.81,36,0.08,15.27,2,Mortgage,Debt_Consolidation,3,1
APP_11944,Self_Employed_Professional,58724.62,711,49335.25,24,0.31,11.03,3,Own_Outright,Auto_Purchase,0,0
APP_11945,Salaried_Corporate,128916.48,645,93963.23,60,0.45,12.08,0,Rent,Medical_Emergency,0,0
APP_11946,Government_Public,61095.15,799,29796.04,12,0.37,7.72,1,Own_Outright,Medical_Emergency,0,0
APP_11947,Retired,293290.52,755,150000.00,48,0.31,9.29,2,Own_Outright,Home_Improvement,0,0
APP_11948,Salaried_Corporate,58621.24,704,49724.63,60,0.43,11.02,2,Mortgage,Debt_Consolidation,0,0
APP_11949,Government_Public,31026.11,528,15870.42,24,0.37,17.60,2,Mortgage,Auto_Purchase,1,1
APP_11950,Self_Employed_Professional,77501.13,654,50885.39,36,0.48,12.71,1,Own_Outright,Debt_Consolidation,2,0
APP_11951,Self_Employed_Professional,106004.78,649,22207.97,36,0.16,13.78,1,Mortgage,Home_Improvement,1,0
APP_11952,Self_Employed_Professional,81944.03,769,67142.65,84,0.43,8.91,2,Rent,Debt_Consolidation,0,0
APP_11953,Small_Business_Owner,72294.78,702,19235.84,60,0.25,9.81,3,Mortgage,Debt_Consolidation,0,0
APP_11954,Salaried_Corporate,55778.28,711,39640.39,36,0.32,11.96,5,Mortgage,Education_Tuition,0,0
APP_11955,Self_Employed_Professional,58205.16,756,28601.23,84,0.46,8.11,5,Mortgage,Home_Improvement,0,0
APP_11956,Salaried_Corporate,23217.23,796,13955.39,36,0.44,7.43,5,Rent,Home_Improvement,0,0
APP_11957,Salaried_Corporate,97399.23,785,55245.61,36,0.29,9.88,0,Own_Outright,Education_Tuition,0,0
APP_11958,Self_Employed_Professional,55791.72,726,24594.60,36,0.21,10.34,2,Mortgage,Home_Improvement,0,0
APP_11959,Salaried_Corporate,110843.03,672,90505.17,48,0.40,11.23,0,Own_Outright,Auto_Purchase,0,0
APP_11960,Small_Business_Owner,52069.03,718,19115.99,24,0.27,10.51,3,Own_Outright,Education_Tuition,2,0
APP_11961,Self_Employed_Professional,64597.53,688,20141.20,48,0.29,11.73,2,Rent,Medical_Emergency,0,0
APP_11962,Salaried_Corporate,116091.71,741,90080.18,12,0.68,9.57,1,Mortgage,Debt_Consolidation,1,0
APP_11963,Government_Public,120711.17,653,42964.66,36,0.33,12.17,1,Mortgage,Debt_Consolidation,0,0
APP_11964,Salaried_Corporate,96620.92,749,21785.20,84,0.12,8.10,0,Rent,Home_Improvement,0,0
APP_11965,Small_Business_Owner,28509.33,693,7402.11,48,0.15,10.20,2,Own_Outright,Debt_Consolidation,0,0
APP_11966,Salaried_Corporate,37247.24,715,14898.79,36,0.32,9.72,1,Own_Outright,Debt_Consolidation,0,0
APP_11967,Salaried_Corporate,90717.65,612,69388.38,48,0.38,15.08,1,Mortgage,Debt_Consolidation,2,0
APP_11968,Government_Public,48325.23,672,29703.68,36,0.34,10.91,1,Rent,Debt_Consolidation,0,0
APP_11969,Government_Public,68404.12,719,16326.76,24,0.12,10.33,2,Rent,Home_Improvement,0,0
APP_11970,Salaried_Corporate,72645.20,678,38116.90,36,0.31,12.79,1,Own_Outright,Debt_Consolidation,1,0
APP_11971,Salaried_Corporate,74256.32,537,43510.58,84,0.48,17.26,1,Mortgage,Debt_Consolidation,2,0
APP_11972,Small_Business_Owner,41147.49,610,29446.36,36,0.25,15.25,4,Mortgage,Auto_Purchase,1,0
APP_11973,Salaried_Corporate,104849.95,712,57095.61,12,0.20,9.98,2,Mortgage,Education_Tuition,0,0
APP_11974,Government_Public,52260.54,788,20403.95,48,0.14,8.23,3,Own_Outright,Medical_Emergency,0,0
APP_11975,Salaried_Corporate,86287.33,675,73094.88,36,0.62,12.70,3,Own_Outright,Education_Tuition,0,1
APP_11976,Salaried_Corporate,60280.90,658,19996.19,36,0.19,13.15,5,Own_Outright,Debt_Consolidation,0,0
APP_11977,Salaried_Corporate,157060.22,758,129605.61,36,0.52,9.51,1,Mortgage,Auto_Purchase,0,0
APP_11978,Salaried_Corporate,126985.23,691,37648.14,60,0.19,10.25,1,Mortgage,Home_Improvement,0,0
APP_11979,Government_Public,172684.55,738,88520.32,36,0.24,10.05,1,Employer_Provided,Home_Improvement,0,0
APP_11980,Self_Employed_Professional,139212.57,671,31649.07,24,0.19,12.32,0,Mortgage,Medical_Emergency,0,0
APP_11981,Salaried_Corporate,62290.67,664,48281.48,36,0.36,12.06,3,Rent,Auto_Purchase,0,0
APP_11982,Salaried_Corporate,52037.75,743,25631.93,36,0.38,8.86,2,Own_Outright,Debt_Consolidation,1,0
APP_11983,Salaried_Corporate,39698.10,734,30519.35,24,0.61,10.02,0,Mortgage,Home_Improvement,0,0
APP_11984,Self_Employed_Professional,74593.03,669,54264.05,36,0.37,11.21,1,Own_Outright,Auto_Purchase,0,0
APP_11985,Self_Employed_Professional,66900.10,617,18935.78,36,0.22,13.52,3,Employer_Provided,Home_Improvement,5,1
APP_11986,Salaried_Corporate,64902.61,582,12393.82,36,0.09,15.87,2,Rent,Debt_Consolidation,4,1
APP_11987,Small_Business_Owner,45565.84,590,36073.77,36,0.53,15.67,1,Mortgage,Debt_Consolidation,1,1
APP_11988,Self_Employed_Professional,77842.70,649,42307.30,36,0.42,13.10,1,Mortgage,Debt_Consolidation,0,0
APP_11989,Retired,55723.44,711,41614.58,36,0.33,10.12,3,Own_Outright,Home_Improvement,0,0
APP_11990,Self_Employed_Professional,53255.75,582,33705.02,60,0.48,14.23,2,Mortgage,Home_Improvement,2,1
APP_11991,Salaried_Corporate,71235.71,586,49061.27,36,0.30,14.35,2,Mortgage,Debt_Consolidation,1,0
APP_11992,Salaried_Corporate,63892.57,715,31199.82,36,0.19,11.37,1,Rent,Auto_Purchase,0,0
APP_11993,Government_Public,34829.46,792,23103.12,36,0.37,7.74,3,Own_Outright,Auto_Purchase,0,0
APP_11994,Salaried_Corporate,46422.03,761,36816.80,36,0.38,8.61,3,Rent,Debt_Consolidation,0,0
APP_11995,Salaried_Corporate,84092.64,570,54367.76,60,0.28,15.68,3,Own_Outright,Debt_Consolidation,1,1
APP_11996,Self_Employed_Professional,64765.04,715,51958.36,48,0.41,10.89,1,Mortgage,Education_Tuition,0,0
APP_11997,Self_Employed_Professional,27607.82,752,8807.00,24,0.26,8.20,5,Mortgage,Education_Tuition,1,0
APP_11998,Self_Employed_Professional,90622.75,658,64528.14,12,0.62,12.00,3,Rent,Business_Expansion,0,0
APP_11999,Small_Business_Owner,64715.25,675,33705.40,12,0.47,12.30,3,Own_Outright,Medical_Emergency,0,0
APP_12000,Salaried_Corporate,41036.59,712,7900.77,12,0.18,10.65,2,Own_Outright,Education_Tuition,3,0
APP_12001,Small_Business_Owner,48971.09,722,29468.13,36,0.44,10.98,1,Mortgage,Debt_Consolidation,0,1
APP_12002,Government_Public,71278.58,715,41991.61,24,0.45,10.95,2,Mortgage,Debt_Consolidation,1,0
APP_12003,Salaried_Corporate,24492.40,737,20662.65,48,0.45,8.94,2,Mortgage,Debt_Consolidation,0,0
APP_12004,Salaried_Corporate,79956.24,704,48362.49,36,0.54,8.07,0,Mortgage,Home_Improvement,0,0
APP_12005,Retired,103159.55,649,24913.79,24,0.14,12.88,8,Rent,Debt_Consolidation,0,0
APP_12006,Salaried_Corporate,98790.46,661,83361.68,12,0.67,11.45,1,Rent,Home_Improvement,0,0
APP_12007,Self_Employed_Professional,111236.16,639,41201.41,12,0.30,13.48,2,Rent,Debt_Consolidation,0,0
APP_12008,Salaried_Corporate,46584.74,660,29724.86,36,0.60,13.59,3,Rent,Home_Improvement,0,0
APP_12009,Self_Employed_Professional,105375.72,727,59936.32,36,0.21,9.09,3,Own_Outright,Education_Tuition,1,0
APP_12010,Small_Business_Owner,74797.55,640,29829.97,36,0.20,13.56,2,Mortgage,Auto_Purchase,0,0
APP_12011,Small_Business_Owner,45438.46,760,19750.49,12,0.28,9.43,1,Own_Outright,Home_Improvement,0,0
APP_12012,Salaried_Corporate,81638.72,626,49563.64,60,0.50,13.82,4,Mortgage,Debt_Consolidation,1,1
APP_12013,Salaried_Corporate,80530.10,703,61218.01,36,0.60,11.04,2,Rent,Debt_Consolidation,0,1
APP_12014,Self_Employed_Professional,132353.26,744,107554.80,36,0.32,7.64,2,Rent,Home_Improvement,0,0
APP_12015,Salaried_Corporate,113405.84,719,95681.16,36,0.72,10.25,2,Own_Outright,Debt_Consolidation,1,1
APP_12016,Self_Employed_Professional,48496.20,570,11237.46,12,0.14,15.54,1,Mortgage,Auto_Purchase,4,1
APP_12017,Self_Employed_Professional,77134.23,699,21716.00,48,0.24,11.76,4,Mortgage,Business_Expansion,1,0
APP_12018,Government_Public,76763.28,642,22562.62,48,0.26,13.73,2,Mortgage,Debt_Consolidation,3,0
APP_12019,Salaried_Corporate,74093.81,604,61595.83,24,0.72,13.92,3,Mortgage,Debt_Consolidation,1,1
APP_12020,Salaried_Corporate,57688.93,704,12588.50,36,0.18,9.22,2,Rent,Debt_Consolidation,0,0
APP_12021,Small_Business_Owner,145744.04,609,92975.61,36,0.51,12.87,3,Mortgage,Auto_Purchase,0,1
APP_12022,Self_Employed_Professional,49991.01,706,41013.56,36,0.54,11.80,0,Rent,Debt_Consolidation,0,0
APP_12023,Salaried_Corporate,140066.67,785,77416.09,84,0.38,7.77,0,Own_Outright,Auto_Purchase,0,0
APP_12024,Retired,34851.00,710,5418.70,36,0.10,9.37,2,Own_Outright,Home_Improvement,0,0
APP_12025,Self_Employed_Professional,55734.87,675,10922.15,60,0.13,10.72,3,Mortgage,Home_Improvement,0,0
APP_12026,Self_Employed_Professional,93344.96,680,60382.15,24,0.31,11.79,2,Mortgage,Auto_Purchase,1,1
APP_12027,Small_Business_Owner,41201.33,749,17669.22,36,0.23,9.22,5,Own_Outright,Debt_Consolidation,0,0
APP_12028,Self_Employed_Professional,47536.36,670,23957.49,36,0.23,13.29,0,Own_Outright,Auto_Purchase,1,0
APP_12029,Salaried_Corporate,84181.64,660,15291.05,60,0.14,12.26,0,Own_Outright,Debt_Consolidation,0,0
APP_12030,Salaried_Corporate,30400.91,629,23677.21,36,0.47,13.74,0,Mortgage,Auto_Purchase,0,0
APP_12031,Self_Employed_Professional,108787.62,632,85264.82,48,0.39,13.29,2,Mortgage,Education_Tuition,0,1
APP_12032,Self_Employed_Professional,128714.60,748,73557.19,12,0.47,9.82,2,Mortgage,Debt_Consolidation,0,0
APP_12033,Small_Business_Owner,131224.56,658,63434.72,36,0.43,13.80,5,Rent,Home_Improvement,0,0
APP_12034,Self_Employed_Professional,76610.44,726,32601.97,36,0.15,10.71,0,Own_Outright,Medical_Emergency,0,0
APP_12035,Salaried_Corporate,54583.79,731,15747.59,36,0.25,11.35,0,Mortgage,Debt_Consolidation,1,0
APP_12036,Small_Business_Owner,56213.14,628,45409.05,48,0.30,13.90,2,Rent,Home_Improvement,0,0
APP_12037,Salaried_Corporate,75305.60,638,37089.49,36,0.38,11.84,3,Mortgage,Debt_Consolidation,0,0
APP_12038,Government_Public,70144.53,728,15827.77,36,0.20,9.22,1,Rent,Auto_Purchase,0,0
APP_12039,Small_Business_Owner,55764.94,699,39310.00,36,0.35,11.58,1,Own_Outright,Home_Improvement,0,0
APP_12040,Self_Employed_Professional,134966.17,678,112061.16,48,0.72,11.48,3,Rent,Home_Improvement,0,0
APP_12041,Self_Employed_Professional,59232.01,720,20594.45,24,0.27,10.17,1,Mortgage,Auto_Purchase,1,0
APP_12042,Salaried_Corporate,126345.73,756,79723.57,36,0.59,8.23,1,Rent,Auto_Purchase,0,0
APP_12043,Self_Employed_Professional,69214.52,687,58678.51,60,0.40,12.51,3,Rent,Debt_Consolidation,0,0
APP_12044,Salaried_Corporate,67309.33,653,15508.97,36,0.10,13.80,3,Mortgage,Debt_Consolidation,0,0
APP_12045,Self_Employed_Professional,83543.27,698,60053.51,60,0.54,10.77,5,Mortgage,Debt_Consolidation,0,0
APP_12046,Salaried_Corporate,83056.59,638,41431.77,60,0.33,12.93,4,Rent,Education_Tuition,0,0
APP_12047,Self_Employed_Professional,62003.66,699,38350.36,36,0.52,11.94,3,Mortgage,Home_Improvement,0,0
APP_12048,Salaried_Corporate,85315.21,690,23590.44,24,0.17,12.08,1,Own_Outright,Debt_Consolidation,2,1
APP_12049,Salaried_Corporate,90165.29,637,27281.47,48,0.11,11.84,0,Mortgage,Home_Improvement,1,1
APP_12050,Self_Employed_Professional,139240.22,664,75081.05,84,0.35,12.72,2,Mortgage,Home_Improvement,0,0
APP_12051,Small_Business_Owner,68329.31,669,22231.31,36,0.24,12.39,1,Rent,Home_Improvement,0,0
APP_12052,Salaried_Corporate,46565.92,738,26436.73,60,0.30,9.67,4,Mortgage,Home_Improvement,0,0
APP_12053,Self_Employed_Professional,48779.53,633,10311.60,24,0.14,12.59,1,Mortgage,Debt_Consolidation,0,0
APP_12054,Small_Business_Owner,192060.32,637,133933.53,36,0.50,12.46,4,Mortgage,Debt_Consolidation,1,0
APP_12055,Self_Employed_Professional,28398.80,666,9706.17,60,0.27,9.63,3,Rent,Auto_Purchase,0,0
APP_12056,Self_Employed_Professional,38736.30,727,25794.53,36,0.33,9.39,2,Mortgage,Medical_Emergency,0,0
APP_12057,Salaried_Corporate,66948.88,737,17682.45,48,0.14,7.98,6,Own_Outright,Medical_Emergency,0,0
APP_12058,Salaried_Corporate,50170.84,707,35605.59,24,0.54,10.20,3,Own_Outright,Debt_Consolidation,0,0
APP_12059,Salaried_Corporate,95653.46,736,15252.33,36,0.09,9.91,4,Mortgage,Business_Expansion,0,0
APP_12060,Retired,91962.40,766,24790.07,60,0.22,7.58,0,Mortgage,Debt_Consolidation,0,0
APP_12061,Salaried_Corporate,52021.22,700,20107.09,24,0.20,11.95,3,Mortgage,Medical_Emergency,0,0
APP_12062,Salaried_Corporate,130181.39,638,90599.94,48,0.56,14.68,3,Mortgage,Auto_Purchase,0,0
APP_12063,Salaried_Corporate,40275.63,685,6935.20,60,0.08,11.61,1,Rent,Debt_Consolidation,0,0
APP_12064,Small_Business_Owner,47488.22,601,31732.26,48,0.41,14.93,2,Rent,Debt_Consolidation,1,0
APP_12065,Salaried_Corporate,134269.35,716,42259.67,60,0.15,9.02,6,Rent,Auto_Purchase,2,0
APP_12066,Small_Business_Owner,36774.53,658,31171.94,60,0.56,12.54,1,Rent,Home_Improvement,0,1
APP_12067,Salaried_Corporate,77349.78,697,27135.10,24,0.27,9.87,2,Mortgage,Business_Expansion,0,0
APP_12068,Small_Business_Owner,134015.59,684,33774.57,36,0.17,10.08,0,Rent,Auto_Purchase,1,0
APP_12069,Government_Public,22000.00,665,13822.22,36,0.28,11.13,2,Own_Outright,Education_Tuition,0,0
APP_12070,Salaried_Corporate,56842.58,705,19534.96,48,0.31,10.58,1,Rent,Medical_Emergency,0,0
APP_12071,Retired,101357.33,682,53532.72,48,0.19,11.50,2,Rent,Home_Improvement,0,0
APP_12072,Government_Public,58599.29,649,40462.35,36,0.54,12.66,2,Mortgage,Business_Expansion,1,1
APP_12073,Salaried_Corporate,67960.91,619,48248.34,48,0.56,12.86,4,Own_Outright,Auto_Purchase,1,1
APP_12074,Self_Employed_Professional,72013.82,713,21925.10,36,0.27,10.50,2,Mortgage,Debt_Consolidation,1,0
APP_12075,Self_Employed_Professional,76170.64,612,22610.69,48,0.26,13.49,2,Rent,Medical_Emergency,0,1
APP_12076,Government_Public,46044.26,807,15652.12,36,0.15,7.15,0,Mortgage,Debt_Consolidation,0,0
APP_12077,Small_Business_Owner,93415.04,774,39822.35,36,0.39,8.04,2,Mortgage,Business_Expansion,1,0
APP_12078,Small_Business_Owner,74217.23,587,49939.19,48,0.30,13.50,0,Rent,Medical_Emergency,4,0
APP_12079,Salaried_Corporate,39508.16,731,20916.20,36,0.36,9.23,2,Mortgage,Home_Improvement,0,0
APP_12080,Government_Public,53661.75,764,41100.15,60,0.34,9.02,1,Own_Outright,Business_Expansion,0,0
APP_12081,Salaried_Corporate,35034.23,652,22385.32,48,0.37,13.28,3,Own_Outright,Debt_Consolidation,0,0
APP_12082,Self_Employed_Professional,72855.20,713,42204.86,60,0.48,9.43,4,Own_Outright,Home_Improvement,0,0
APP_12083,Salaried_Corporate,82519.77,682,42452.34,48,0.47,10.92,1,Mortgage,Home_Improvement,1,0
APP_12084,Small_Business_Owner,72799.78,734,31947.75,60,0.24,9.31,2,Mortgage,Debt_Consolidation,0,0
APP_12085,Small_Business_Owner,84746.73,661,33232.65,24,0.24,13.22,4,Mortgage,Debt_Consolidation,0,0
APP_12086,Salaried_Corporate,70267.45,756,19143.13,48,0.23,9.25,2,Own_Outright,Medical_Emergency,0,0
APP_12087,Small_Business_Owner,93241.82,681,31616.24,24,0.24,10.54,2,Rent,Debt_Consolidation,1,1
APP_12088,Government_Public,62470.08,669,48769.33,36,0.69,12.39,3,Rent,Business_Expansion,0,1
APP_12089,Salaried_Corporate,90745.28,732,66300.32,60,0.40,10.75,0,Own_Outright,Debt_Consolidation,0,0
APP_12090,Salaried_Corporate,37099.43,749,5681.67,48,0.07,9.30,1,Mortgage,Debt_Consolidation,1,0
APP_12091,Salaried_Corporate,35285.81,538,10826.75,36,0.21,16.08,2,Rent,Debt_Consolidation,1,1
APP_12092,Salaried_Corporate,68801.21,501,49199.58,48,0.45,18.71,3,Mortgage,Home_Improvement,0,1
APP_12093,Small_Business_Owner,90039.90,712,50412.73,24,0.49,10.60,1,Rent,Medical_Emergency,1,0
APP_12094,Salaried_Corporate,58422.39,647,11678.43,60,0.08,12.59,2,Rent,Business_Expansion,0,0
APP_12095,Self_Employed_Professional,88181.28,604,63067.15,24,0.27,15.05,0,Employer_Provided,Debt_Consolidation,2,1
APP_12096,Salaried_Corporate,76072.70,666,51528.97,24,0.31,12.10,4,Mortgage,Debt_Consolidation,0,0
APP_12097,Salaried_Corporate,26318.33,850,9135.73,24,0.26,5.56,3,Mortgage,Debt_Consolidation,0,0
APP_12098,Self_Employed_Professional,188248.61,604,126265.37,60,0.37,15.02,3,Own_Outright,Medical_Emergency,3,1
APP_12099,Salaried_Corporate,37556.27,748,28945.01,36,0.32,8.76,2,Own_Outright,Debt_Consolidation,0,0
APP_12100,Government_Public,43255.11,641,26084.71,36,0.53,12.08,2,Mortgage,Debt_Consolidation,0,0
APP_12101,Salaried_Corporate,111002.24,596,74433.63,36,0.54,14.88,3,Own_Outright,Auto_Purchase,4,1
APP_12102,Self_Employed_Professional,66761.77,650,12303.67,12,0.16,13.92,4,Own_Outright,Auto_Purchase,0,0
APP_12103,Small_Business_Owner,46839.71,598,25553.46,12,0.23,12.73,4,Mortgage,Debt_Consolidation,0,1
APP_12104,Self_Employed_Professional,53566.42,588,36292.82,12,0.36,15.49,3,Mortgage,Medical_Emergency,1,1
APP_12105,Small_Business_Owner,44524.67,643,21096.65,36,0.34,12.96,5,Own_Outright,Auto_Purchase,0,0
