WireTransferID,OriginatingCountry,BeneficiaryCountry,Currency,TransferAmount,SenderAccountType,KYC_VerificationLevel,PEP_Status,SanctionsScreeningResult,TransactionsInLast24h,StructuringRiskIndex,AML_SuspiciousActivityFlag
SWIFT_00001839,CH,CY,GBP,81854.67,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,11,0.67,0
SWIFT_00001840,IN,VG,GBP,215924.73,ESCROW,TIER_1_STANDARD,NO,CLEAR,9,0.81,1
SWIFT_00001841,GB,SG,AED,117728.85,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,13,0.47,1
SWIFT_00001842,AE,US,INR,210333.27,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.02,0
SWIFT_00001843,DE,VG,EUR,147569.09,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,11,0.64,1
SWIFT_00001844,GB,RU,USD,22699.89,ESCROW,TIER_1_STANDARD,NO,CLEAR,6,0.89,0
SWIFT_00001845,DE,US,GBP,62615.81,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,11,0.46,1
SWIFT_00001846,PA,US,SGD,179430.91,ESCROW,TIER_1_STANDARD,NO,CLEAR,12,0.58,1
SWIFT_00001847,AE,CY,AED,152909.03,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,YES,CLEAR,9,0.22,1
SWIFT_00001848,KY,VG,SGD,187348.65,ESCROW,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,1,0.77,1
SWIFT_00001849,SG,CY,USD,39185.57,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,4,0.32,0
SWIFT_00001850,SG,IN,EUR,183669.19,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,YES,CLEAR,9,0.53,1
SWIFT_00001851,PA,US,INR,161034.84,ESCROW,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,9,0.01,1
SWIFT_00001852,GB,VG,GBP,187466.21,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,YES,CLEAR,2,0.43,1
SWIFT_00001853,KY,RU,INR,230917.03,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,2,0.70,1
SWIFT_00001854,US,HK,SGD,56125.05,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,10,0.33,1
SWIFT_00001855,KY,VG,GBP,223209.01,ESCROW,TIER_1_STANDARD,NO,CLEAR,12,0.87,1
SWIFT_00001856,KY,RU,SGD,124193.07,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,7,0.39,1
SWIFT_00001857,PA,GB,GBP,71205.83,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,6,0.31,1
SWIFT_00001858,SG,AE,INR,139700.39,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,11,0.41,1
SWIFT_00001859,DE,IN,SGD,74192.45,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.57,0
SWIFT_00001860,DE,RU,INR,31153.43,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,7,0.79,0
SWIFT_00001861,AE,AE,SGD,70860.30,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,6,0.47,1
SWIFT_00001862,GB,IN,USD,173408.91,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.46,1
SWIFT_00001863,DE,RU,AED,66476.31,ESCROW,TIER_2_ENHANCED,NO,CLEAR,10,0.38,0
SWIFT_00001864,PA,AE,GBP,217122.84,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,6,0.60,1
SWIFT_00001865,PA,VG,INR,159054.15,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,4,0.82,1
SWIFT_00001866,CH,RU,INR,6968.89,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,10,0.30,0
SWIFT_00001867,KY,RU,EUR,98215.82,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,8,0.22,1
SWIFT_00001868,IN,SG,AED,142259.16,ESCROW,TIER_2_ENHANCED,NO,CLEAR,7,0.68,1
SWIFT_00001869,CH,IN,AED,178056.12,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,3,1.00,1
SWIFT_00001870,SG,CY,GBP,174232.80,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.93,1
SWIFT_00001871,PA,US,GBP,22427.87,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,1,0.16,1
SWIFT_00001872,US,AE,USD,143641.16,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,8,0.81,0
SWIFT_00001873,US,RU,AED,58022.70,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,10,0.60,0
SWIFT_00001874,US,IN,INR,133743.66,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,8,0.18,1
SWIFT_00001875,CH,GB,AED,4910.33,CORPORATE_CURRENT,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,2,0.14,1
SWIFT_00001876,CH,RU,USD,170398.12,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,1,0.23,1
SWIFT_00001877,IN,US,SGD,138726.88,ESCROW,TIER_1_STANDARD,NO,CLEAR,2,0.80,1
SWIFT_00001878,PA,HK,AED,183610.18,ESCROW,TIER_2_ENHANCED,NO,CLEAR,15,0.96,1
SWIFT_00001879,PA,IN,INR,109468.91,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,4,0.90,1
SWIFT_00001880,CH,SG,AED,49455.10,ESCROW,TIER_2_ENHANCED,NO,CLEAR,2,0.58,0
SWIFT_00001881,IN,RU,GBP,50442.56,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,9,0.94,0
SWIFT_00001882,IN,AE,USD,199163.63,CORPORATE_CURRENT,TIER_1_STANDARD,YES,CLEAR,5,0.83,1
SWIFT_00001883,KY,CY,AED,134992.62,ESCROW,TIER_1_STANDARD,NO,CLEAR,10,0.83,1
SWIFT_00001884,DE,SG,EUR,190482.37,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.68,0
SWIFT_00001885,AE,VG,USD,209030.78,ESCROW,TIER_2_ENHANCED,NO,CLEAR,15,0.27,0
SWIFT_00001886,CH,VG,SGD,180878.07,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,14,0.89,1
SWIFT_00001887,IN,US,INR,76176.52,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,10,0.57,0
SWIFT_00001888,SG,IN,AED,41861.33,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,14,0.57,0
SWIFT_00001889,GB,AE,AED,140617.00,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,15,0.72,1
SWIFT_00001890,GB,HK,USD,212182.60,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,4,0.46,1
SWIFT_00001891,GB,AE,EUR,117535.12,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,YES,POTENTIAL_SANCTION_MATCH,4,0.12,1
SWIFT_00001892,US,VG,EUR,195837.05,ESCROW,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,15,0.27,1
SWIFT_00001893,GB,AE,GBP,215977.66,ESCROW,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,8,0.23,1
SWIFT_00001894,IN,HK,USD,140539.89,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,14,0.20,0
SWIFT_00001895,PA,CY,INR,200147.65,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,14,0.31,1
SWIFT_00001896,KY,HK,AED,127274.58,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,3,0.30,1
SWIFT_00001897,PA,US,SGD,160331.67,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,8,0.44,1
SWIFT_00001898,US,SG,SGD,61634.40,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,9,0.90,0
SWIFT_00001899,US,GB,INR,53591.23,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,12,0.03,0
SWIFT_00001900,CH,RU,EUR,61368.16,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,10,0.24,1
SWIFT_00001901,US,HK,AED,5494.56,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,10,0.85,1
SWIFT_00001902,GB,US,GBP,26457.37,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,14,0.74,0
SWIFT_00001903,AE,AE,SGD,175132.59,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,11,0.71,1
SWIFT_00001904,IN,SG,USD,85001.34,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,3,0.01,1
SWIFT_00001905,GB,HK,SGD,81376.69,OFFSHORE_TRUST,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,15,0.77,1
SWIFT_00001906,US,US,USD,81058.34,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,POTENTIAL_SANCTION_MATCH,8,0.21,1
SWIFT_00001907,CH,SG,USD,230317.39,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,15,0.97,0
SWIFT_00001908,US,CY,USD,55836.09,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,4,0.12,0
SWIFT_00001909,CH,US,GBP,47406.56,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,10,0.94,1
SWIFT_00001910,GB,SG,GBP,139258.11,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,5,0.18,1
SWIFT_00001911,DE,US,SGD,25647.59,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,10,0.74,1
SWIFT_00001912,AE,GB,GBP,188221.43,ESCROW,TIER_1_STANDARD,NO,CLEAR,10,0.14,1
SWIFT_00001913,CH,CY,AED,90936.66,ESCROW,TIER_1_STANDARD,NO,CLEAR,14,0.80,0
SWIFT_00001914,US,GB,SGD,95195.35,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,10,0.78,0
SWIFT_00001915,CH,AE,AED,241986.27,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,7,0.92,0
SWIFT_00001916,DE,VG,SGD,164454.16,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,10,0.84,0
SWIFT_00001917,IN,US,INR,213668.55,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,10,0.59,0
SWIFT_00001918,PA,IN,GBP,158748.18,ESCROW,TIER_2_ENHANCED,NO,CLEAR,9,1.00,1
SWIFT_00001919,US,AE,USD,136018.81,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,6,0.20,0
SWIFT_00001920,SG,HK,USD,133656.05,CORPORATE_CURRENT,TIER_2_ENHANCED,YES,CLEAR,13,0.09,1
SWIFT_00001921,CH,US,EUR,123968.86,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,CLEAR,12,0.71,1
SWIFT_00001922,IN,SG,EUR,171075.77,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,12,0.41,1
SWIFT_00001923,KY,RU,AED,206411.95,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.18,1
SWIFT_00001924,PA,CY,EUR,215867.99,CORPORATE_CURRENT,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,14,0.38,1
SWIFT_00001925,PA,SG,INR,189020.52,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,3,0.85,1
SWIFT_00001926,IN,IN,USD,174872.91,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,11,0.88,0
SWIFT_00001927,GB,RU,AED,200381.25,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,2,0.26,0
SWIFT_00001928,AE,AE,AED,98972.47,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,1,0.10,1
SWIFT_00001929,SG,RU,EUR,38907.29,ESCROW,TIER_1_STANDARD,NO,CLEAR,2,0.76,0
SWIFT_00001930,SG,GB,AED,170578.75,ESCROW,TIER_2_ENHANCED,YES,POTENTIAL_SANCTION_MATCH,9,0.32,1
SWIFT_00001931,IN,RU,USD,239468.03,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,15,0.15,1
SWIFT_00001932,AE,VG,USD,61212.09,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,8,0.66,0
SWIFT_00001933,AE,SG,INR,166628.92,ESCROW,TIER_1_STANDARD,NO,CLEAR,11,0.57,1
SWIFT_00001934,CH,GB,EUR,90729.10,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,4,0.69,0
SWIFT_00001935,IN,HK,GBP,28980.10,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,11,0.26,0
SWIFT_00001936,CH,US,INR,221122.69,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,5,0.23,0
SWIFT_00001937,IN,VG,USD,163980.11,ESCROW,TIER_3_SIMPLIFIED,YES,CLEAR,3,0.22,1
SWIFT_00001938,IN,HK,AED,129843.63,ESCROW,TIER_2_ENHANCED,NO,CLEAR,8,0.69,1
SWIFT_00001939,US,GB,GBP,113422.54,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,10,0.47,1
SWIFT_00001940,GB,IN,SGD,205280.46,ESCROW,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,6,0.72,1
SWIFT_00001941,KY,IN,EUR,235931.57,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,15,0.94,1
SWIFT_00001942,SG,AE,INR,223584.22,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,YES,POTENTIAL_SANCTION_MATCH,13,0.56,1
SWIFT_00001943,AE,US,INR,104252.28,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,7,0.38,0
SWIFT_00001944,CH,SG,INR,127724.31,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,12,0.65,1
SWIFT_00001945,KY,HK,GBP,77904.17,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,12,0.27,1
SWIFT_00001946,AE,IN,AED,155086.32,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,6,0.95,1
SWIFT_00001947,KY,RU,USD,30568.28,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,13,0.44,1
SWIFT_00001948,SG,RU,INR,111207.19,ESCROW,TIER_2_ENHANCED,NO,CLEAR,5,0.13,0
SWIFT_00001949,IN,HK,SGD,44408.50,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,12,0.28,0
SWIFT_00001950,DE,RU,EUR,141795.37,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,CLEAR,13,0.89,1
SWIFT_00001951,GB,IN,EUR,170676.30,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,11,0.40,0
SWIFT_00001952,SG,IN,EUR,45719.23,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,4,0.70,0
SWIFT_00001953,PA,AE,GBP,17421.72,ESCROW,TIER_2_ENHANCED,NO,CLEAR,3,0.43,1
SWIFT_00001954,SG,US,INR,2025.61,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,2,0.54,0
SWIFT_00001955,PA,HK,USD,147333.01,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,7,0.82,1
SWIFT_00001956,AE,SG,AED,194448.89,OFFSHORE_TRUST,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,2,0.21,1
SWIFT_00001957,SG,GB,GBP,132998.21,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.36,1
SWIFT_00001958,IN,GB,SGD,105302.35,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,10,0.47,1
SWIFT_00001959,CH,US,SGD,175861.48,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,8,0.83,0
SWIFT_00001960,IN,US,USD,118042.31,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,13,0.58,1
SWIFT_00001961,KY,GB,GBP,203466.25,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,9,0.56,1
SWIFT_00001962,AE,IN,EUR,164400.51,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,YES,CLEAR,8,0.07,1
SWIFT_00001963,AE,IN,GBP,209352.07,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,11,0.10,1
SWIFT_00001964,DE,CY,SGD,97562.45,ESCROW,TIER_2_ENHANCED,NO,CLEAR,1,0.15,0
SWIFT_00001965,AE,CY,AED,38894.21,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,12,0.91,1
SWIFT_00001966,CH,VG,INR,49490.74,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,13,0.19,0
SWIFT_00001967,GB,US,INR,36918.00,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,8,0.08,0
SWIFT_00001968,AE,SG,USD,223564.55,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.23,1
SWIFT_00001969,SG,GB,SGD,227327.54,ESCROW,TIER_1_STANDARD,YES,CLEAR,2,0.23,1
SWIFT_00001970,DE,HK,SGD,170260.32,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,8,0.90,0
SWIFT_00001971,SG,US,SGD,36572.49,ESCROW,TIER_3_SIMPLIFIED,YES,CLEAR,6,0.28,1
SWIFT_00001972,US,US,SGD,98337.56,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,12,0.11,0
SWIFT_00001973,IN,US,USD,233332.12,OFFSHORE_TRUST,TIER_1_STANDARD,YES,CLEAR,8,0.98,1
SWIFT_00001974,IN,CY,INR,7925.14,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,13,0.34,0
SWIFT_00001975,KY,VG,AED,126169.40,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,YES,CLEAR,11,0.65,1
SWIFT_00001976,CH,IN,AED,236768.74,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,11,0.85,1
SWIFT_00001977,GB,IN,AED,66277.83,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,12,0.61,0
SWIFT_00001978,PA,GB,SGD,145527.99,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,10,0.28,1
SWIFT_00001979,CH,IN,INR,30003.08,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,11,0.33,0
SWIFT_00001980,SG,VG,SGD,104719.32,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,3,0.81,1
SWIFT_00001981,SG,RU,USD,7257.27,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,15,0.67,0
SWIFT_00001982,SG,GB,INR,31333.40,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,8,0.50,0
SWIFT_00001983,GB,GB,GBP,143725.83,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,12,0.02,1
SWIFT_00001984,CH,RU,GBP,46381.56,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,3,0.06,1
SWIFT_00001985,KY,VG,AED,170523.76,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,YES,POTENTIAL_SANCTION_MATCH,7,0.41,1
SWIFT_00001986,CH,HK,USD,179907.45,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,13,0.02,0
SWIFT_00001987,GB,HK,GBP,78767.15,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,11,0.08,0
SWIFT_00001988,PA,VG,SGD,182183.05,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,5,0.75,1
SWIFT_00001989,IN,IN,SGD,37445.32,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,14,0.91,0
SWIFT_00001990,PA,GB,INR,184124.79,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,9,0.09,1
SWIFT_00001991,SG,HK,INR,231563.36,ESCROW,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,11,0.02,1
SWIFT_00001992,KY,AE,USD,164275.14,CORPORATE_CURRENT,TIER_1_STANDARD,YES,CLEAR,2,0.91,1
SWIFT_00001993,DE,HK,INR,66609.54,CORPORATE_CURRENT,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,13,0.58,1
SWIFT_00001994,KY,VG,GBP,6462.25,ESCROW,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,14,0.88,1
SWIFT_00001995,IN,RU,INR,166286.00,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,CLEAR,9,0.51,1
SWIFT_00001996,GB,GB,EUR,208848.13,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,YES,CLEAR,6,0.48,1
SWIFT_00001997,IN,AE,EUR,189355.65,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,4,0.09,0
SWIFT_00001998,GB,IN,GBP,178440.03,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,4,0.89,1
SWIFT_00001999,KY,HK,INR,119048.28,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,14,0.52,1
SWIFT_00002000,IN,SG,GBP,141730.29,OFFSHORE_TRUST,TIER_1_STANDARD,YES,POTENTIAL_SANCTION_MATCH,5,0.40,1
SWIFT_00002001,CH,CY,AED,183676.45,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,11,0.91,0
SWIFT_00002002,DE,GB,USD,15043.96,ESCROW,TIER_2_ENHANCED,NO,CLEAR,10,0.47,0
SWIFT_00002003,AE,SG,EUR,155783.57,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,14,0.07,1
SWIFT_00002004,PA,RU,USD,124360.08,OFFSHORE_TRUST,TIER_2_ENHANCED,NO,CLEAR,1,0.18,1
SWIFT_00002005,US,IN,USD,110335.20,ESCROW,TIER_1_STANDARD,NO,CLEAR,15,0.55,0
SWIFT_00002006,IN,AE,AED,20464.88,ESCROW,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,13,0.76,1
SWIFT_00002007,CH,GB,USD,61059.01,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,CLEAR,8,0.09,1
SWIFT_00002008,KY,IN,GBP,108271.74,ESCROW,TIER_2_ENHANCED,YES,CLEAR,11,0.12,1
SWIFT_00002009,CH,VG,AED,227380.34,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,11,0.40,1
SWIFT_00002010,SG,RU,GBP,14463.93,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,3,0.45,0
SWIFT_00002011,GB,RU,INR,182827.47,ESCROW,TIER_2_ENHANCED,NO,CLEAR,11,0.32,0
SWIFT_00002012,US,VG,EUR,66179.08,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,9,0.59,0
SWIFT_00002013,CH,IN,EUR,223455.43,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,NO,CLEAR,11,0.53,0
SWIFT_00002014,SG,US,SGD,190960.75,ESCROW,TIER_3_SIMPLIFIED,NO,POTENTIAL_SANCTION_MATCH,10,0.71,1
SWIFT_00002015,US,HK,SGD,203608.22,CORPORATE_CURRENT,TIER_1_STANDARD,NO,CLEAR,5,0.68,0
SWIFT_00002016,PA,CY,INR,86668.07,ESCROW,TIER_1_STANDARD,YES,CLEAR,11,0.35,1
SWIFT_00002017,DE,IN,SGD,149452.21,ESCROW,TIER_2_ENHANCED,NO,CLEAR,5,0.26,1
SWIFT_00002018,US,IN,AED,31535.79,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,14,0.09,0
SWIFT_00002019,KY,GB,SGD,56584.71,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,POTENTIAL_SANCTION_MATCH,5,0.25,1
SWIFT_00002020,AE,AE,USD,133984.99,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,1,0.60,1
SWIFT_00002021,GB,CY,EUR,33064.70,OFFSHORE_TRUST,TIER_1_STANDARD,NO,CLEAR,14,0.34,0
SWIFT_00002022,GB,CY,INR,106766.18,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,3,0.54,0
SWIFT_00002023,PA,CY,INR,95474.28,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,10,0.33,1
SWIFT_00002024,AE,US,GBP,112737.18,CORPORATE_CURRENT,TIER_3_SIMPLIFIED,YES,CLEAR,15,0.17,1
SWIFT_00002025,CH,GB,GBP,232417.57,ESCROW,TIER_3_SIMPLIFIED,YES,CLEAR,12,0.61,1
SWIFT_00002026,AE,HK,GBP,246940.53,CORPORATE_CURRENT,TIER_2_ENHANCED,NO,CLEAR,9,0.96,0
SWIFT_00002027,GB,IN,GBP,196107.15,OFFSHORE_TRUST,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.97,1
SWIFT_00002028,US,VG,INR,225476.53,ESCROW,TIER_1_STANDARD,NO,CLEAR,6,0.80,1
SWIFT_00002029,PA,AE,INR,165451.02,ESCROW,TIER_3_SIMPLIFIED,NO,CLEAR,10,0.87,1
SWIFT_00002030,GB,IN,EUR,147333.88,INDIVIDUAL_SAVINGS,TIER_3_SIMPLIFIED,NO,CLEAR,6,0.42,0
SWIFT_00002031,DE,HK,INR,64799.78,CORPORATE_CURRENT,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,14,0.97,1
SWIFT_00002032,PA,GB,GBP,126609.71,INDIVIDUAL_SAVINGS,TIER_1_STANDARD,NO,CLEAR,14,0.51,1
SWIFT_00002033,PA,RU,EUR,187680.36,INDIVIDUAL_SAVINGS,TIER_2_ENHANCED,NO,CLEAR,6,0.88,1
SWIFT_00002034,US,RU,EUR,197259.91,ESCROW,TIER_1_STANDARD,NO,POTENTIAL_SANCTION_MATCH,5,0.59,1
SWIFT_00002035,US,CY,USD,60424.93,ESCROW,TIER_2_ENHANCED,NO,CLEAR,13,0.89,0
SWIFT_00002036,KY,IN,AED,114570.31,OFFSHORE_TRUST,TIER_2_ENHANCED,YES,CLEAR,8,0.84,1
